time,X_value,Y_value,Z_value
Started:,Oct 14 2017,16:09:29:362, 
6.2470,0.02436,0.02385,-0.08298
6.2586,0.04357,0.01629,0.03634
6.2673,-0.01879,0.01134,0.00727
6.2768,-0.06468,0.00918,-0.04979
6.2877,-0.03689,0.01196,-0.05386
6.3013,0.05683,0.10261,-0.14787
6.3063,-0.08994,-0.05486,0.06229
6.3227,0.02726,0.02955,0.19071
6.3264,0.00295,-0.03566,0.28880
6.3358,-0.04282,-0.07593,0.27199
6.3455,-0.02998,-0.05347,0.10460
6.3559,-0.01833,-0.00370,-0.09759
6.3663,0.02526,0.02747,-0.21380
6.3757,-0.00934,0.04775,-0.13665
6.3858,-0.02215,0.03773,-0.02358
6.3946,0.02736,0.02265,0.04300
6.4048,0.08380,0.04024,-0.03096
6.4155,0.04382,0.00560,-0.04457
6.4284,0.04519,0.01489,0.01032
6.4358,0.01729,-0.01834,0.02889
6.4561,-0.02286,-0.01552,-0.01905
6.4563,-0.04548,-0.03173,-0.03535
6.4686,-0.03133,-0.02115,-0.05579
6.4784,-0.02978,-0.03177,-0.09745
6.4881,0.01052,-0.02294,-0.07946
6.4988,-0.03838,-0.05405,0.02768
6.5098,-0.02096,-0.02553,0.05752
6.5185,0.08109,-0.00072,0.03026
6.5291,0.05245,0.01661,-0.01049
6.5387,0.01146,-0.01124,-0.02208
6.5487,-0.02333,-0.02657,-0.00522
6.5611,-0.02874,0.00111,-0.00314
6.5683,0.00539,0.03097,0.03932
6.5991,-0.00903,0.02704,0.06904
6.5998,0.04941,0.02731,0.02976
6.6000,-0.00472,-0.00525,0.04099
6.6078,-0.04112,0.00077,0.12734
6.6175,-0.01967,0.01361,0.10389
6.6281,-0.01973,0.00012,0.06900
6.6383,-0.03130,0.01937,-0.08330
6.6485,-0.00078,0.02247,-0.05099
6.6561,0.02643,0.02577,-0.01499
6.6664,0.02952,0.00544,0.00154
6.6759,-0.07184,-0.05458,-0.01041
6.6861,0.01534,-0.01254,-0.02670
6.6968,-0.01504,-0.01622,-0.03092
6.7056,0.03056,-0.00598,-0.04488
6.7154,0.01312,-0.01241,-0.06070
6.7256,0.02704,0.01053,-0.07211
6.7359,0.00720,0.00410,-0.04267
6.7466,0.03495,0.00533,0.08030
6.7558,-0.00132,0.01060,0.13056
6.7662,-0.01562,-0.00925,0.12105
6.7765,0.02050,-0.01824,-0.04648
6.7869,-0.01073,0.01533,-0.17081
6.7966,-0.02179,0.03358,-0.09970
6.8106,-0.01346,0.03109,-0.11022
6.8148,-0.02931,0.00592,0.03064
6.8352,-0.06244,-0.00967,0.12875
6.8357,0.00321,0.03063,0.06250
6.8451,0.01074,-0.00610,0.01624
6.8539,-0.00509,-0.01128,-0.00063
6.8643,-0.03662,-0.01848,0.08177
6.8743,-0.03602,-0.00675,0.03982
6.8846,-0.01412,-0.00042,-0.06503
6.8993,-0.05436,-0.03077,-0.01455
6.9095,-0.00102,-0.01857,0.03262
6.9195,0.01317,-0.01610,0.09071
6.9292,0.00752,-0.00956,0.05343
6.9403,0.00931,-0.00297,0.04044
6.9508,0.07292,0.04106,-0.00300
6.9584,0.05290,0.04187,-0.02454
6.9676,0.03189,0.03058,-0.03164
6.9775,0.03938,0.05019,-0.08577
6.9880,0.01549,0.03935,-0.05397
6.9987,0.02661,0.04740,-0.02490
7.0094,0.02363,-0.02687,0.10062
7.0187,-0.01265,-0.02487,0.11756
7.0282,-0.00757,-0.08528,0.15824
7.0378,-0.04298,-0.06073,0.13433
7.0484,-0.00214,-0.03450,0.01411
7.0578,-0.03488,-0.03689,-0.08760
7.0680,-0.06697,-0.02875,-0.04831
7.0918,0.00307,0.00568,0.06121
7.0919,-0.00890,0.01268,0.05514
7.0967,-0.00422,0.02591,0.02120
7.1056,-0.00010,0.03851,-0.08787
7.1157,-0.00923,0.02340,-0.18527
7.1269,-0.00089,0.03335,-0.17047
7.1384,-0.01866,-0.00130,-0.02361
7.1471,-0.01526,0.02844,0.05698
7.1564,0.03936,0.03142,0.08644
7.1679,0.02487,0.00722,0.01674
7.1767,0.04802,0.03350,0.00923
7.1866,-0.00468,0.01258,0.06814
7.1975,0.04361,-0.01730,0.05777
7.2068,0.00402,-0.03038,0.10175
7.2267,-0.03232,-0.02468,0.07373
7.2274,-0.01916,0.00820,-0.00069
7.2352,-0.01242,0.03068,-0.04293
7.2449,0.02639,0.02676,-0.13443
7.2544,-0.00540,0.04937,-0.20043
7.2650,0.01340,0.00665,-0.06931
7.2754,0.01014,0.00722,0.06153
7.2855,0.03659,-0.00882,0.07943
7.2956,-0.01061,-0.02051,0.02605
7.3057,-0.02125,0.01787,-0.00286
7.3157,-0.03185,-0.00580,0.03030
7.3500,-0.05585,-0.01224,0.02713
7.3502,-0.02616,-0.00537,0.01707
7.3504,0.00289,-0.00061,0.03593
7.3588,-0.00871,0.00406,-0.04259
7.3679,0.05043,-0.01679,-0.07724
7.3778,0.03068,-0.05106,-0.05473
7.3884,0.03344,-0.07014,0.01450
7.3983,-0.01983,-0.06063,0.05411
7.4083,0.02934,-0.03234,0.11458
7.4189,0.00674,-0.01011,0.08666
7.4295,0.01939,0.02287,-0.02098
7.4383,-0.02314,0.02716,-0.01105
7.4523,0.01966,0.01741,0.05532
7.4738,0.02127,0.01708,0.05437
7.4741,0.00694,0.00988,-0.03622
7.4784,-0.00685,0.03373,-0.04486
7.4868,0.01487,0.00735,-0.04889
7.4972,0.03149,0.00501,-0.01015
7.5066,0.00552,-0.01289,-0.04079
7.5169,-0.04492,-0.03010,-0.03793
7.5265,-0.03304,-0.03278,0.01222
7.5364,-0.03387,-0.03101,0.08522
7.5467,-0.01333,0.01734,0.05538
7.5572,0.00186,0.03158,0.02138
7.5659,-0.02818,-0.01131,-0.04772
7.5799,-0.01961,-0.01258,-0.04937
7.5863,-0.00599,0.02474,-0.00367
7.5991,0.00938,0.01425,0.07187
7.6061,-0.02798,-0.01375,0.08708
7.6154,-0.01520,-0.00224,0.05758
7.6256,-0.00286,0.02044,-0.02839
7.6354,0.00739,0.02675,-0.06556
7.6462,0.00073,0.00277,-0.03853
7.6569,0.01029,-0.01531,0.06137
7.6667,0.04357,-0.01172,0.13090
7.6776,0.06188,-0.01394,0.05779
7.6854,0.05137,-0.04513,-0.00441
7.6965,0.00830,0.00258,0.00035
7.7087,0.01361,0.04028,-0.05402
7.7186,-0.00888,0.01850,-0.11684
7.7377,-0.01217,-0.00966,-0.06297
7.7380,0.02278,-0.01365,-0.03136
7.7456,0.01123,-0.01316,0.04012
7.7537,-0.02652,-0.04182,0.05136
7.7684,-0.02376,-0.01178,-0.02250
7.7784,-0.02983,-0.00502,0.01587
7.7893,0.00697,0.00433,0.02737
7.7997,0.00066,-0.00534,0.08375
7.8085,-0.01553,-0.00135,0.04455
7.8193,-0.03419,0.00197,-0.00823
7.8288,-0.01936,0.00537,-0.06686
7.8394,-0.02550,0.04736,-0.02779
7.8606,-0.02447,0.02046,-0.00365
7.8609,-0.04696,0.04372,-0.02698
7.8679,-0.01118,0.03349,0.00647
7.8774,0.00986,0.05852,0.01818
7.8875,0.01157,0.07812,-0.05788
7.8977,0.00887,0.04592,-0.01670
7.9076,0.01368,0.02405,0.04509
7.9180,0.00917,-0.02370,0.08210
7.9286,-0.01185,-0.08483,0.12572
7.9376,-0.04916,-0.05653,0.09295
7.9479,-0.02206,-0.09037,-0.04558
7.9571,-0.03218,-0.07364,-0.12479
7.9685,-0.02299,-0.06050,-0.06833
7.9948,0.01656,-0.00949,-0.03899
7.9951,0.05187,0.00007,-0.10223
7.9973,0.05760,0.01183,-0.17133
8.0070,0.13131,0.01422,-0.05257
8.0155,0.11426,0.01723,0.02370
8.0258,0.02710,0.00330,0.03734
8.0358,0.09055,0.02482,0.02739
8.0465,0.04435,0.03412,-0.01795
8.0563,0.00898,0.00385,0.00613
8.0666,-0.00667,-0.00665,0.07427
8.0762,-0.01310,-0.01524,0.08463
8.0902,-0.07838,-0.02160,0.08317
8.1066,-0.04129,0.02353,0.02044
8.1069,-0.05123,0.02999,0.05821
8.1164,-0.05111,0.01949,0.03363
8.1282,-0.05226,0.03296,-0.05202
8.1344,-0.02609,0.03718,-0.05802
8.1457,-0.01009,0.01564,-0.04511
8.1539,-0.01611,0.02516,-0.05878
8.1638,-0.03274,0.02322,-0.10490
8.1742,0.00899,0.01963,-0.02283
8.1842,0.05123,0.01179,0.00759
8.1993,-0.00968,-0.02527,0.01195
8.2092,-0.00602,0.00550,0.07299
8.2194,-0.02447,0.02058,0.12126
8.2423,-0.04022,0.01092,0.06009
8.2428,-0.02913,0.01327,-0.01422
8.2489,0.01092,0.00153,-0.07546
8.2583,0.00313,-0.00645,-0.02707
8.2673,0.06433,0.00339,0.02290
8.2773,0.11011,0.02046,0.01484
8.2879,0.04322,-0.04770,0.09534
8.2982,0.00545,-0.00273,0.06175
8.3076,0.14503,0.00307,-0.12790
8.3182,-0.14815,-0.08746,0.10252
8.3282,0.05417,0.09811,-0.09833
8.3380,0.02078,0.02185,0.13004
8.3480,0.08569,-0.00713,0.38714
8.3566,0.20125,0.13577,0.17443
8.3675,0.13425,0.31037,-0.06438
8.3775,-0.27326,0.16567,-0.31752
8.3861,-0.08606,0.21887,-0.23142
8.3963,0.24181,0.36955,-0.29187
8.4069,0.36586,0.41859,-0.01530
8.4168,0.39533,0.13980,0.47369
8.4271,0.35063,0.25265,0.54623
8.4369,0.69038,0.28540,0.60462
8.4476,0.52287,0.29115,0.34551
8.4577,0.29957,0.23581,0.06819
8.4668,0.15543,0.28729,0.06604
8.4770,0.18685,0.29106,0.12119
8.4872,0.23143,0.31726,0.15232
8.5084,0.41786,0.41775,0.12614
8.5086,0.63118,0.48777,0.03335
8.5150,0.73302,0.56741,-0.32668
8.5252,0.71824,0.51116,-0.43536
8.5344,0.63207,0.48214,-0.33884
8.5458,0.55845,0.44615,-0.19279
8.5563,0.49755,0.43282,-0.19048
8.5665,0.59540,0.46528,-0.09753
8.5758,0.65893,0.49220,0.01896
8.5861,0.71587,0.50562,-0.10832
8.5962,0.77634,0.50924,-0.23287
8.6056,0.72990,0.51641,-0.27131
8.6263,0.80362,0.50424,-0.33841
8.6322,0.55287,0.52073,-0.27440
8.6403,0.58397,0.51185,-0.16524
8.6495,0.69853,0.55682,-0.04913
8.6590,0.74177,0.54909,-0.06222
8.6681,0.68651,0.48398,-0.09913
8.6780,0.50109,0.42906,-0.20752
8.6896,0.45496,0.41963,-0.32289
8.6986,0.51093,0.40636,-0.37603
8.7089,0.70003,0.38529,-0.21908
8.7187,0.74234,0.34880,-0.03627
8.7345,0.63415,0.22774,0.15164
8.7383,0.45934,0.14363,0.33655
8.7623,0.51755,0.16265,0.33922
8.7626,0.60452,0.26866,-0.07077
8.7670,0.52761,0.30579,-0.37917
8.7774,0.43100,0.30748,-0.64155
8.7873,0.39019,0.34810,-0.67428
8.7970,0.31905,0.41611,-0.42313
8.8071,0.30217,0.38905,-0.08682
8.8172,0.38556,0.39029,0.05312
8.8273,0.23528,0.49915,0.03311
8.8369,0.17400,0.42429,-0.29919
8.8471,0.15530,0.38907,-0.46100
8.8616,0.07582,0.34950,-0.51509
8.8667,0.06270,0.32837,-0.41894
8.8954,0.19237,0.31024,-0.23014
8.8958,0.24192,0.23004,-0.02754
8.8970,0.27978,0.12164,-0.18582
8.9062,0.14669,0.03468,-0.32681
8.9157,-0.06235,-0.08111,-0.32676
8.9257,-0.06901,-0.11098,-0.20290
8.9357,-0.19667,-0.06406,0.16605
8.9462,-0.36307,-0.13419,0.40726
8.9568,-0.50761,-0.17588,0.57630
8.9668,-0.55876,-0.18226,0.43245
8.9762,-0.57866,-0.10608,0.20106
8.9857,-0.44727,-0.05681,0.27388
9.0119,-0.31802,0.08430,0.34927
9.0122,-0.03342,0.31902,0.56585
9.0155,0.16900,0.45668,0.62975
9.0262,0.15533,0.54361,0.61072
9.0339,0.02301,0.53301,0.47525
9.0442,-0.01779,0.51522,0.19731
9.0592,0.01016,0.60180,0.15077
9.0694,0.03612,0.63675,-0.13333
9.0803,-0.12253,0.60224,-0.43597
9.0889,-0.11559,0.62438,-0.43979
9.0995,0.00372,0.56756,-0.08552
9.1102,0.03909,0.51965,0.19398
9.1195,0.06446,0.46754,0.14355
9.1448,-0.02111,0.48353,-0.12878
9.1449,-0.12302,0.46491,-0.24484
9.1470,-0.05166,0.52652,-0.31741
9.1574,-0.03454,0.58667,-0.29628
9.1669,-0.02662,0.54432,-0.29151
9.1770,-0.32311,0.41886,-0.42471
9.1901,-0.61481,0.32569,-0.46634
9.1980,-0.47235,0.32021,-0.50490
9.2081,-0.46939,0.37460,-0.34240
9.2178,-0.25826,0.43982,-0.20856
9.2276,-0.03079,0.53800,-0.26597
9.2375,-0.26842,0.47008,-0.42880
9.2498,-0.43807,0.38668,-0.68268
9.2574,-0.61601,0.38271,-0.55480
9.2741,-0.87587,0.35565,-0.41590
9.2777,-1.10268,0.36550,-0.43501
9.2867,-1.09461,0.37319,-0.29380
9.2961,-1.17760,0.36427,-0.22936
9.3056,-1.13871,0.33038,-0.22508
9.3157,-1.10663,0.34475,-0.14507
9.3262,-1.00555,0.24952,-0.21399
9.3362,-1.11088,0.21479,-0.18546
9.3465,-1.23727,0.15877,-0.07622
9.3564,-1.36761,0.08440,0.29320
9.3663,-1.28892,0.07512,0.54987
9.3983,-1.30510,0.14316,0.46260
9.3987,-0.93617,0.19736,0.34793
9.3989,-0.70943,0.28166,0.15949
9.4056,-0.61639,0.29923,0.10424
9.4146,-0.59446,0.32560,0.09325
9.4258,-0.62492,0.27242,0.35801
9.4357,-0.80467,0.25726,0.55658
9.4459,-0.90057,0.22104,0.47919
9.4554,-0.98748,0.26996,0.25491
9.4661,-1.24215,0.21097,-0.20912
9.4750,-0.52268,0.23452,-0.92492
9.4852,-0.37351,0.06293,-0.13785
9.5008,-0.55424,-0.43312,1.74009
9.5098,-1.05667,-0.66442,2.15333
9.5284,-1.38773,-0.70591,1.85491
9.5302,-1.19525,-0.52039,1.16076
9.5400,-1.00769,-0.27105,0.51681
9.5487,-0.82764,-0.08694,0.22112
9.5578,-0.51755,-0.05331,-0.25123
9.5682,-0.44797,-0.12988,-0.00089
9.5784,-0.52168,-0.23014,0.59203
9.5879,-1.10556,-0.58424,1.11153
9.5985,-1.38322,-0.71572,1.21548
9.6079,-1.38092,-0.68902,1.10424
9.6180,-1.35659,-0.58331,0.87775
9.6280,-1.41021,-0.52740,0.66122
9.6382,-1.14619,-0.41414,0.30549
9.6544,-0.91147,-0.36157,-0.08562
9.6569,-0.66086,-0.41313,-0.44513
9.6663,-0.88339,-0.65039,-0.30920
9.6767,-1.29311,-0.82184,0.22420
9.6866,-1.33182,-0.89901,0.91690
9.6968,-1.47867,-0.85216,0.96857
9.7072,-1.41260,-0.76462,0.88874
9.7174,-1.20970,-0.58464,0.70525
9.7282,-0.55978,-0.43464,0.07809
9.7372,-0.19994,-0.43955,-0.63837
9.7530,0.09317,-0.28439,-0.60495
9.7571,0.16960,-0.37369,-0.38184
9.7763,-0.26050,-0.52794,-0.08330
9.7765,-0.33033,-0.59764,0.07305
9.7849,-0.55729,-0.57293,0.23366
9.7952,-0.55402,-0.55190,0.41471
9.8050,-0.20226,-0.43810,0.50372
9.8156,-0.23011,-0.47459,0.23002
9.8258,0.09724,-0.39752,-0.36689
9.8359,0.62577,-0.37403,-0.46334
9.8458,0.24167,-0.54331,0.19076
9.8557,-0.20626,-0.77372,0.05118
9.8665,-0.52293,-0.84765,-0.08199
9.8813,-0.56175,-0.78620,-0.03444
9.8851,-0.52262,-0.69527,0.40578
9.9144,-0.56185,-0.63523,0.50972
9.9146,-0.53656,-0.54821,0.19624
9.9149,-0.64436,-0.45217,-0.14445
9.9297,-0.56664,-0.42030,-0.62268
9.9390,-0.35845,-0.37524,-0.42102
9.9482,-0.36660,-0.43748,-0.09067
9.9580,-0.74576,-0.56848,-0.42793
9.9685,-0.84346,-0.54697,-0.61892
9.9786,-0.91736,-0.49063,-0.72831
9.9885,-1.05787,-0.38828,-0.75325
9.9996,-0.92081,-0.32599,-0.77638
10.0092,-0.68657,-0.32101,-0.47369
10.0256,-0.65960,-0.41326,0.09713
10.0293,-0.79196,-0.65604,0.87398
10.0395,-1.10278,-0.87732,0.89883
10.0485,-1.26324,-0.95995,0.42091
10.0573,-1.17216,-0.81462,-0.06142
10.0677,-1.00518,-0.66658,-0.36572
10.0781,-0.88589,-0.60306,-0.58091
10.0881,-0.88764,-0.63344,-0.41301
10.0985,-0.80935,-0.60292,-0.06014
10.1076,-0.61357,-0.60220,0.39284
10.1174,-0.68962,-0.74698,0.55727
10.1422,-0.76293,-0.85182,0.43646
10.1423,-0.79509,-0.94445,0.08487
10.1460,-0.76995,-0.84960,-0.20432
10.1555,-0.37106,-0.69548,-0.33822
10.1708,-0.34907,-0.63566,-0.48282
10.1757,-0.30396,-0.55719,-0.75484
10.1855,0.08034,-0.60343,-0.36541
10.1960,0.08132,-0.73835,0.45995
10.2061,-0.17538,-0.94346,1.08628
10.2168,-0.20070,-1.07901,1.06127
10.2260,-0.33043,-1.15564,0.73959
10.2367,-0.11648,-1.14276,0.66272
10.2458,-0.07998,-1.14407,0.55866
10.2570,-0.17013,-1.25330,0.51307
10.2677,-0.01599,-1.34088,0.35154
10.2772,0.41376,-1.24035,0.69589
10.2980,0.50303,-1.18948,1.00409
10.2983,0.44959,-1.19285,1.01031
10.3052,0.12652,-1.26328,1.09756
10.3162,-0.31425,-1.46488,1.00502
10.3259,-0.21765,-1.70444,0.72799
10.3353,-0.02916,-1.73377,0.30859
10.3455,0.30083,-1.70843,0.13579
10.3598,0.65779,-1.61622,0.02913
10.3697,0.37484,-1.68093,0.03950
10.3798,0.51877,-1.76074,0.30750
10.3895,0.71718,-1.88489,0.80383
10.4147,0.67841,-2.03895,1.03915
10.4151,0.63665,-2.20812,0.94776
10.4190,0.58488,-2.20404,0.64287
10.4281,0.78735,-1.97292,0.44270
10.4378,1.02535,-1.72564,0.16541
10.4501,1.18732,-1.60211,-0.34006
10.4583,1.15820,-1.67444,-0.47052
10.4690,1.15915,-1.76409,0.19276
10.4783,1.06444,-1.82466,0.39509
10.4885,1.09656,-1.84997,0.35848
10.4983,1.27072,-1.75506,0.25082
10.5081,1.38896,-1.70549,0.11290
10.5187,1.43107,-1.69080,-0.21292
10.5412,1.01465,-1.83218,-0.29474
10.5416,1.00153,-1.91980,-0.54686
10.5473,1.41919,-1.79816,-0.51512
10.5577,1.76786,-1.74546,-0.12398
10.5669,1.84380,-1.66441,-0.08246
10.5776,2.20570,-1.36996,0.07863
10.5867,2.47431,-1.28944,0.23765
10.5973,2.50574,-1.13907,0.11317
10.6069,2.32565,-1.14902,-0.05336
10.6167,2.19290,-1.30797,-0.44193
10.6261,1.98717,-1.44609,-0.76665
10.6362,1.70012,-1.61346,-0.89479
10.6467,1.35787,-1.53935,-0.82659
10.6566,1.62488,-1.30345,-0.59918
10.6765,2.48971,-1.13810,-0.25233
10.6767,3.86239,-0.68196,0.05030
10.6852,4.17270,-0.40782,0.18229
10.6964,3.61806,-0.50202,-0.14612
10.7042,2.99728,-0.61303,-0.84976
10.7142,2.58003,-0.62616,-1.15153
10.7247,2.29544,-0.53431,-0.93563
10.7344,2.57206,-0.47819,-0.74337
10.7445,2.63397,-0.46747,-0.64237
10.7543,2.77908,-0.50510,-0.86550
10.7649,3.47521,-0.35499,-0.93467
10.7743,3.74192,-0.06317,-0.40747
10.7910,2.98908,-0.01786,0.06786
10.7983,2.57146,0.09109,0.08812
10.8080,2.40440,0.16936,-0.11641
10.8183,2.44583,0.20005,-0.46541
10.8290,2.38803,0.09654,-1.20896
10.8387,2.34290,0.01894,-1.51126
10.8493,2.56109,0.00599,-1.00408
10.8593,2.36774,-0.09274,-0.07804
10.8693,1.83258,-0.39582,0.66265
10.8783,1.76270,-0.35557,0.94684
10.8891,2.05124,-0.11009,0.80195
10.9048,2.17572,0.02626,0.44346
10.9078,1.94347,0.20303,-0.44162
10.9305,1.77221,0.19921,-1.26474
10.9306,1.60491,0.16098,-1.48025
10.9373,1.70984,0.18932,-1.31854
10.9479,1.23142,-0.06971,-0.05677
10.9570,0.94021,-0.32871,0.88201
10.9675,0.97020,-0.39015,0.94219
10.9775,1.00763,-0.48777,0.85391
10.9880,1.22617,-0.53881,0.68945
10.9971,1.45803,-0.52182,0.67342
11.0063,1.09609,-0.58290,0.42063
11.0162,0.48644,-0.59707,0.00842
11.0267,0.12646,-0.51470,-0.06565
11.0372,-0.18150,-0.57531,0.71650
11.0592,-0.13125,-0.63793,1.40307
11.0594,-0.01411,-0.62249,1.26835
11.0665,-0.02033,-0.68239,0.63071
11.0749,0.08596,-0.78623,0.03002
11.0858,0.23578,-0.98441,-0.32716
11.0955,0.07763,-1.22260,-0.47047
11.1061,-0.36219,-1.29328,-0.59808
11.1162,-0.54122,-1.14890,0.18876
11.1252,-0.74190,-1.07879,0.85846
11.1348,-0.70154,-0.93124,0.57231
11.1453,-0.78487,-0.86411,0.18558
11.1555,-0.85265,-0.90737,-0.38566
11.1697,-0.81230,-0.99429,-0.63053
11.1750,-0.72644,-1.16954,0.08236
11.1842,-0.89568,-1.29653,0.07875
11.1944,-0.89860,-1.19956,-0.26360
11.2049,-1.17942,-1.15994,0.10144
11.2149,-1.33726,-1.00278,0.30237
11.2287,-1.40181,-0.82911,0.77396
11.2392,-1.34425,-0.66269,0.69354
11.2493,-1.30803,-0.54672,0.05798
11.2594,-1.08969,-0.45312,0.11617
11.2685,-1.19822,-0.48199,0.27835
11.2837,-0.96839,-0.49239,0.31738
11.2894,-0.86049,-0.56015,0.46845
11.3090,-0.69774,-0.51338,0.32175
11.3095,-0.64511,-0.40294,0.45804
11.3183,-0.96320,-0.42944,0.58730
11.3289,-1.33928,-0.35404,0.61433
11.3378,-1.51635,-0.17928,0.43778
11.3477,-1.61143,-0.02058,0.36095
11.3572,-1.68309,0.00860,0.46082
11.3681,-1.38066,0.04468,0.91335
11.3786,-1.51238,-0.04384,1.15749
11.3879,-1.70588,-0.22497,1.30316
11.3982,-1.78893,-0.33852,1.95510
11.4126,-1.71371,-0.30225,2.31221
11.4189,-1.92457,-0.28128,1.88080
11.4264,-1.99817,-0.22138,1.17567
11.4421,-2.06928,-0.14039,0.56410
11.4470,-2.13377,-0.14463,0.29165
11.4564,-2.12181,-0.13852,0.22901
11.4658,-2.32214,-0.20063,0.73350
11.4759,-2.52205,-0.50434,1.13151
11.4861,-1.99167,-0.44226,1.40650
11.4963,-1.94732,-0.35966,1.27452
11.5069,-2.14104,-0.36379,0.24494
11.5174,-2.19050,-0.36156,-0.48973
11.5274,-2.46139,-0.33487,-0.90886
11.5414,-2.71058,-0.34052,-0.97533
11.5653,-2.50495,-0.29603,-0.42447
11.5654,-2.62521,-0.17934,-0.16369
11.5667,-2.45565,-0.12140,-0.33046
11.5747,-1.98147,0.03158,-0.01097
11.5852,-1.25781,0.28998,-0.04425
11.5941,-0.58746,0.45606,0.56406
11.6044,-0.47318,0.12512,1.41820
11.6155,-1.66535,-0.37948,1.31389
11.6254,-3.59734,-0.59294,0.60278
11.6351,-4.26958,-0.52793,0.29475
11.6454,-3.34316,0.08834,0.50715
11.6616,-2.10796,0.63985,1.35089
11.6699,-1.39160,1.13912,1.00256
11.6855,-1.41914,1.22034,-0.22049
11.6887,-1.75889,1.28159,-1.40442
11.6982,-2.20508,1.33973,-1.67115
11.7077,-2.37606,1.13415,-1.53360
11.7177,-1.59148,1.39388,-1.30893
11.7281,-1.51998,1.44124,-0.51701
11.7383,-1.59280,1.30600,-0.53093
11.7477,-1.92141,1.26652,-0.56134
11.7581,-2.29927,1.12766,-0.07993
11.7683,-2.07137,1.35453,0.09335
11.7781,-1.59945,1.83520,0.64991
11.7865,-0.86754,2.03700,0.84078
11.7999,-0.69149,2.20676,0.54403
11.8089,-0.53160,2.23797,0.09227
11.8162,-0.57528,2.11577,0.08272
11.8260,-0.71745,1.91811,-0.09438
11.8361,-0.87228,1.53173,-0.52419
11.8465,-1.64743,0.98830,-0.83598
11.8562,-2.54690,0.93595,-0.88649
11.8667,-2.24091,0.95942,-0.08383
11.8761,-1.07734,1.33961,1.80693
11.8865,-0.58342,1.46080,2.71217
11.8968,-0.03854,1.75130,2.23613
11.9063,-0.32091,1.81218,1.31772
11.9158,-0.04861,1.80018,-0.14721
11.9258,0.17397,1.80364,-0.50741
11.9414,-0.30719,1.47887,-0.68578
11.9474,-0.86219,1.05258,-0.90908
11.9553,-1.51759,0.78713,-0.74941
11.9655,-1.68220,0.82355,0.18667
11.9747,-1.21342,1.03209,0.55715
11.9851,-0.71273,1.23988,0.96770
11.9950,-0.58291,1.16299,1.21243
12.0051,-0.36039,1.13975,0.82418
12.0148,0.17598,1.36412,0.57847
12.0246,0.20718,1.41233,0.25018
12.0349,0.09718,1.46339,-0.41592
12.0443,-0.38547,1.35791,-0.78841
12.0539,-0.46407,1.19175,-0.76320
12.0704,-0.28457,1.23597,-0.30808
12.0733,0.06055,1.15369,0.03101
12.0889,0.68819,1.17153,0.57765
12.0983,0.85108,0.98860,0.49061
12.1094,0.96238,1.01763,-0.09729
12.1184,1.39089,1.03866,-1.26601
12.1292,2.00779,1.47246,-1.70096
12.1399,1.76438,1.41589,-1.93514
12.1483,1.13580,1.01031,-2.33379
12.1574,0.37713,0.71934,-1.61690
12.1682,0.56996,0.71806,-0.24405
12.1808,1.08219,0.86671,0.94969
12.1882,1.68959,1.02243,1.54252
12.2109,1.82186,1.16010,1.03371
12.2110,1.64824,1.28094,0.06187
12.2182,1.07892,1.06973,-0.11597
12.2306,1.47595,1.25596,0.16103
12.2382,1.36807,1.38464,0.78064
12.2495,1.15156,1.33387,1.02982
12.2581,1.20234,1.57536,1.12201
12.2681,1.34902,1.56985,1.16104
12.2772,1.45205,1.55171,0.91853
12.2863,1.35147,1.53854,0.55118
12.2971,1.23784,1.43272,0.16658
12.3076,1.24084,1.22645,-0.33349
12.3254,1.66553,1.23483,-0.28034
12.3264,1.64319,1.23782,0.24034
12.3352,1.23326,0.80851,0.22705
12.3459,0.96319,0.68728,0.56488
12.3551,0.71284,0.47474,1.42186
12.3655,0.85236,0.32752,1.21928
12.3750,1.11357,0.39257,0.95608
12.3854,1.03033,0.29675,0.37885
12.3951,1.47782,0.35343,-0.60911
12.4060,1.24776,0.31147,-1.35291
12.4151,1.10648,0.48712,-1.43607
12.4246,1.57718,0.61278,-1.01195
12.4387,2.48950,0.52732,0.18791
12.4493,3.09157,0.53087,1.78252
12.4542,2.84942,0.10648,2.14631
12.4646,2.13369,-0.15242,1.51489
12.4738,2.13602,-0.27772,0.62135
12.4834,2.02111,-0.32771,0.04126
12.4936,1.92129,-0.26137,-0.15996
12.5034,1.68091,-0.43580,0.18558
12.5185,2.54516,-0.08438,1.22240
12.5284,3.34683,0.21935,1.79192
12.5380,3.76406,0.32575,0.88540
12.5488,4.28669,0.48318,-0.39455
12.5581,3.89633,0.28967,-1.49638
12.5686,3.09324,0.06558,-1.97306
12.5782,2.56513,-0.29572,-1.83909
12.5876,1.93053,-0.59629,-1.01988
12.5972,1.94113,-0.46943,-0.10411
12.6072,2.26177,-0.43832,0.31207
12.6172,2.17456,-0.42605,0.68402
12.6277,2.46253,-0.39358,0.91203
12.6377,2.07308,-0.67240,0.59107
12.6474,1.22553,-0.91606,0.46974
12.6573,0.80350,-1.03818,0.45166
12.6690,0.72567,-0.92910,0.02346
12.6768,1.12102,-0.71797,0.01211
12.6864,1.49446,-0.48712,-0.04195
12.7010,1.30922,-0.44943,-0.28611
12.7060,0.82638,-0.46828,-0.45269
12.7161,0.54025,-0.66843,-0.41309
12.7261,0.43668,-0.80632,-0.23457
