id,a,b,mu,sigma2,depthRange,count,x,tau2,depTau,zNoise,angle
545,19.703733,9.804412,0.007319,0.000002,1.000000,15,0.007291,0.005723,130.701569,2.506592,6.564553
545,20.369396,9.771630,0.007319,0.000002,1.000000,16,0.007305,0.003602,128.821945,2.489057,6.613441
545,21.098816,9.745081,0.007319,0.000002,1.000000,17,0.007313,0.002559,127.223503,2.467128,6.657992
545,21.869593,9.723128,0.007319,0.000002,1.000000,18,0.007298,0.002139,126.646233,2.449810,6.684176
545,22.661333,9.703979,0.007319,0.000002,1.000000,19,0.007289,0.001770,125.821304,2.422861,6.714923
545,23.473202,9.687403,0.007319,0.000002,1.000000,20,0.007304,0.001360,124.016983,2.390930,6.764762
545,24.309210,9.673553,0.007319,0.000002,1.000000,21,0.007301,0.001152,123.022415,2.368641,6.799423
545,25.159349,9.661357,0.007319,0.000002,1.000000,22,0.007297,0.000992,122.076118,2.353780,6.833589
545,26.021807,9.650717,0.007319,0.000002,1.000000,23,0.007307,0.000832,120.612282,2.338908,6.878763
545,26.896612,9.641348,0.007319,0.000002,1.000000,24,0.007291,0.000758,120.189674,2.333312,6.902756
545,27.778772,9.633039,0.007319,0.000002,1.000000,25,0.007296,0.000659,118.967834,2.323876,6.943953
545,28.669813,9.625657,0.007319,0.000002,1.000000,26,0.007282,0.000605,118.489929,2.320065,6.969469
545,29.566660,9.619011,0.007319,0.000002,1.000000,27,0.007287,0.000534,117.283585,2.315629,7.010872
545,30.470827,9.613153,0.007319,0.000002,1.000000,28,0.007282,0.000486,116.494919,2.311828,7.043383
545,31.379797,9.607707,0.007319,0.000002,1.000000,29,0.007284,0.000438,115.464630,2.310038,7.081917
545,32.294689,9.602962,0.007319,0.000002,1.000000,30,0.007273,0.000408,114.966034,2.306640,7.108671
545,33.212971,9.598517,0.007318,0.000002,1.000000,31,0.007278,0.000370,113.828957,2.291948,7.150197
545,34.135773,9.594466,0.007318,0.000002,1.000000,32,0.007268,0.000343,113.219948,2.268945,7.180824
545,35.061874,9.590706,0.007318,0.000002,1.000000,33,0.007265,0.000321,112.531845,2.246214,7.211168
545,35.991341,9.587321,0.007318,0.000002,1.000000,34,0.007266,0.000296,111.588570,2.216877,7.248898
545,36.924614,9.584350,0.007317,0.000002,1.000000,35,0.007252,0.000281,111.243263,2.200520,7.272459
545,37.859226,9.581367,0.007317,0.000002,1.000000,36,0.007248,0.000263,110.536995,2.190874,7.304928
533,10.000000,10.000000,0.012695,0.027778,1.000000,0,0.012026,0.000050,119.371254,0.169120,6.003600
533,10.277761,9.883855,0.012224,0.008226,1.000000,1,0.012051,0.000050,118.314339,0.180235,6.029924
533,10.781910,9.777162,0.012083,0.001520,1.000000,2,0.012075,0.000050,117.341164,0.185397,6.054391
533,11.528266,9.715674,0.012076,0.000170,1.000000,3,0.012038,0.000050,117.608948,0.188810,6.056948
533,12.428041,9.691579,0.012047,0.000043,1.000000,4,0.012035,0.000050,117.191620,0.184525,6.070520
533,13.364841,9.677563,0.012042,0.000023,1.000000,5,0.012044,0.000049,116.472511,0.183458,6.091606
533,14.310870,9.666641,0.012042,0.000016,1.000000,6,0.012069,0.000049,115.453812,0.193391,6.118831
533,15.261699,9.657564,0.012049,0.000012,1.000000,7,0.012094,0.000049,114.447067,0.204544,6.146248
533,16.215759,9.649807,0.012058,0.000010,1.000000,8,0.012085,0.000049,114.157196,0.224182,6.161389
533,17.172340,9.643087,0.012062,0.000008,1.000000,9,0.012113,0.000049,113.144180,0.235636,6.186956
533,18.130745,9.637111,0.012069,0.000007,1.000000,10,0.012099,0.000049,112.969337,0.236743,6.197617
533,19.090717,9.631747,0.012073,0.000006,1.000000,11,0.012137,0.000049,111.868652,0.237716,6.226348
533,20.052099,9.626960,0.012080,0.000005,1.000000,12,0.012156,0.000049,111.152954,0.219913,6.248799
533,21.014841,9.622706,0.012088,0.000005,1.000000,13,0.012166,0.000049,110.604065,0.192699,6.266793
533,21.978401,9.618742,0.012095,0.000004,1.000000,14,0.012197,0.000049,109.610504,0.176828,6.294989
533,22.943148,9.615228,0.012103,0.000004,1.000000,15,0.012207,0.000049,109.022171,0.175796,6.314245
533,23.908497,9.611909,0.012111,0.000004,1.000000,16,0.012208,0.000048,108.608818,0.177300,6.330778
533,24.874634,9.608849,0.012118,0.000004,1.000000,17,0.012199,0.000048,108.326462,0.174401,6.344087
533,25.841520,9.606030,0.012124,0.000003,1.000000,18,0.012191,0.000048,108.046768,0.176568,6.357503
533,26.809553,9.603578,0.012128,0.000003,1.000000,19,0.012224,0.000048,107.055756,0.181833,6.387062
550,10.000000,10.000000,0.015059,0.027778,1.000000,0,0.011901,0.000047,114.609238,0.399730,6.018480
533,27.777428,9.601059,0.012134,0.000003,1.000000,20,0.012198,0.000048,107.080902,0.180166,6.394152
550,10.277708,9.883850,0.012836,0.008226,1.000000,1,0.011902,0.000047,113.879379,0.400193,6.041940
533,28.746426,9.598878,0.012137,0.000003,1.000000,21,0.012227,0.000048,106.195618,0.182545,6.421840
550,10.781911,9.777172,0.012075,0.001518,1.000000,2,0.011912,0.000047,112.982780,0.391762,6.068099
533,29.715609,9.596744,0.012142,0.000003,1.000000,22,0.012237,0.000048,105.622169,0.184608,6.443154
550,11.528687,9.715778,0.011930,0.000167,1.000000,3,0.011919,0.000046,112.173889,0.385216,6.092999
533,30.685844,9.594919,0.012147,0.000002,1.000000,23,0.012213,0.000047,105.614479,0.187135,6.451627
550,12.429890,9.692002,0.011921,0.000040,1.000000,4,0.011883,0.000046,112.194084,0.383087,6.103736
533,31.656631,9.593229,0.012150,0.000002,1.000000,24,0.012220,0.000047,105.071022,0.191427,6.472145
550,13.368637,9.678411,0.011904,0.000022,1.000000,5,0.011882,0.000046,111.519287,0.378601,6.127132
533,32.627178,9.591453,0.012153,0.000002,1.000000,25,0.012283,0.000047,103.662376,0.196058,6.513719
550,14.316582,9.667901,0.011897,0.000015,1.000000,6,0.011915,0.000046,110.170845,0.371462,6.162880
533,33.598511,9.589903,0.012159,0.000002,1.000000,26,0.012285,0.000047,103.266586,0.196630,6.531305
550,15.269133,9.659124,0.011901,0.000011,1.000000,7,0.011903,0.000045,109.805534,0.369463,6.180058
533,34.570137,9.588422,0.012165,0.000002,1.000000,27,0.012278,0.000047,103.036507,0.200097,6.546055
533,35.542545,9.587131,0.012169,0.000002,1.000000,28,0.012307,0.000047,102.257027,0.219482,6.573913
533,36.514980,9.585841,0.012175,0.000002,1.000000,29,0.012323,0.000047,101.680023,0.233789,6.594899
533,37.486862,9.584402,0.012180,0.000002,1.000000,30,0.012316,0.000047,101.475388,0.232738,6.607364
555,10.000000,10.000000,0.009751,0.027778,1.000000,0,0.005767,0.000009,189.939835,1.478253,6.017417
555,10.277947,9.883852,0.006943,0.008198,1.000000,1,0.005744,0.000009,190.320953,1.465806,6.024281
555,10.783453,9.777262,0.005960,0.001477,1.000000,2,0.005753,0.000009,187.926575,1.454793,6.059912
554,10.000000,10.000000,0.009031,0.027778,1.000000,0,0.005982,0.000010,186.330795,2.931210,6.001256
555,11.535734,9.717002,0.005771,0.000127,1.000000,3,0.005744,0.000009,187.064850,1.445821,6.079551
554,10.277946,9.883812,0.006882,0.008196,1.000000,1,0.005991,0.000010,183.977036,2.920405,6.037233
555,12.455904,9.697590,0.005747,0.000011,1.000000,4,0.005764,0.000009,183.756592,1.429371,6.126964
556,10.000000,10.000000,0.009531,0.027778,1.000000,0,0.005972,0.000010,185.965530,2.742811,6.013204
554,10.783510,9.777255,0.006151,0.001477,1.000000,2,0.006004,0.000010,181.312958,2.907391,6.077364
555,13.426016,9.690885,0.005756,0.000005,1.000000,5,0.005789,0.000009,180.110443,1.417684,6.179459
556,10.277973,9.883861,0.007022,0.008197,1.000000,1,0.005979,0.000010,183.771301,2.733917,6.047668
554,11.535665,9.716938,0.006017,0.000128,1.000000,3,0.006013,0.000010,179.045746,2.902706,6.113586
555,14.402188,9.685986,0.005768,0.000003,1.000000,6,0.005756,0.000009,181.311203,1.424177,6.176666
556,10.783513,9.777303,0.006167,0.001477,1.000000,2,0.006007,0.000010,179.910538,2.722439,6.101120
553,10.000000,10.000000,0.009231,0.027778,1.000000,0,0.004759,0.000006,223.715042,2.356792,6.011819
554,12.455458,9.697492,0.006013,0.000012,1.000000,4,0.006042,0.000010,175.304871,2.873869,6.168135
555,15.380974,9.682021,0.005765,0.000002,1.000000,7,0.005756,0.000009,179.806366,1.412968,6.205390
556,11.535707,9.717027,0.006021,0.000128,1.000000,3,0.006050,0.000010,175.038651,2.691561,6.168715
552,10.000000,10.000000,0.015275,0.027778,1.000000,0,0.010581,0.000038,132.585205,2.427621,6.025699
553,10.277975,9.883885,0.006078,0.008196,1.000000,1,0.004743,0.000006,223.661758,2.354317,6.023078
554,13.424356,9.690508,0.006029,0.000005,1.000000,5,0.006059,0.000010,172.510117,2.859446,6.212576
555,16.361406,9.678693,0.005763,0.000002,1.000000,8,0.005730,0.000008,180.403793,1.410332,6.209673
556,12.455508,9.697577,0.006047,0.000012,1.000000,4,0.006067,0.000010,172.272049,2.680377,6.212562
552,10.277681,9.883846,0.011970,0.008223,1.000000,1,0.010566,0.000038,132.540680,2.420353,6.032929
553,10.783602,9.777338,0.004983,0.001474,1.000000,2,0.004756,0.000006,220.050339,2.341949,6.066185
554,14.399583,9.685478,0.006040,0.000003,1.000000,6,0.006065,0.000010,170.655563,2.842198,6.246297
555,17.343071,9.675849,0.005757,0.000002,1.000000,9,0.005741,0.000008,178.004074,1.406784,6.248934
556,13.424457,9.690601,0.006058,0.000005,1.000000,5,0.006086,0.000010,169.468842,2.658735,6.258419
552,10.782111,9.777188,0.010824,0.001509,1.000000,2,0.010520,0.000038,133.264755,2.415238,6.028491
553,11.536254,9.717122,0.004775,0.000124,1.000000,3,0.004781,0.000006,214.936768,2.322663,6.124287
554,15.377489,9.681407,0.006047,0.000003,1.000000,7,0.006074,0.000009,168.666977,2.826726,6.282025
555,18.325550,9.673306,0.005755,0.000001,1.000000,10,0.005768,0.000008,174.423218,1.397893,6.303006
556,14.399752,9.685594,0.006068,0.000003,1.000000,6,0.006110,0.000009,166.435089,2.636469,6.308331
552,11.530106,9.716051,0.010552,0.000158,1.000000,3,0.010512,0.000038,132.998276,2.415166,6.039034
553,12.458292,9.698206,0.004781,0.000008,1.000000,4,0.004773,0.000006,214.113525,2.311453,6.142441
554,16.357054,9.677966,0.006052,0.000002,1.000000,8,0.006075,0.000009,167.329468,2.813148,6.309808
555,19.308928,9.671123,0.005756,0.000001,1.000000,11,0.005759,0.000008,173.840714,1.386953,6.320819
556,15.377553,9.681444,0.006079,0.000003,1.000000,7,0.006101,0.000009,165.794495,2.631917,6.327101
552,12.435355,9.693203,0.010521,0.000034,1.000000,4,0.010488,0.000037,133.154526,2.416465,6.043817
553,13.432922,9.692471,0.004776,0.000003,1.000000,5,0.004782,0.000006,211.200790,2.294747,6.181161
554,17.337839,9.674999,0.006056,0.000002,1.000000,9,0.006089,0.000009,165.020660,2.790262,6.350775
555,20.292738,9.669074,0.005757,0.000001,1.000000,12,0.005766,0.115053,171.975754,1.378719,6.355161
556,16.357121,9.677991,0.006084,0.000002,1.000000,8,0.006100,0.000009,164.559723,2.618199,6.354003
552,13.379569,9.680820,0.010505,0.000018,1.000000,5,0.010473,0.000037,133.120239,2.408610,6.050567
553,14.413377,9.688480,0.004779,0.000002,1.000000,6,0.004774,0.000006,210.479858,2.295331,6.198736
554,18.319468,9.672345,0.006061,0.000001,1.000000,10,0.006097,0.398918,163.232681,2.774719,6.385290
555,20.365271,9.654394,0.005757,0.000001,1.000000,13,0.005757,0.043081,171.313126,1.382698,6.374566
556,17.337908,9.675010,0.006087,0.000002,1.000000,9,0.006122,0.106687,161.824875,2.596359,6.401505
552,14.332416,9.671278,0.010495,0.000012,1.000000,6,0.010475,0.000037,132.609543,2.402801,6.064097
553,15.396049,9.685256,0.004777,0.000002,1.000000,7,0.004775,0.352284,208.581650,2.281057,6.227946
554,18.156452,9.747702,0.006061,0.000001,1.000000,11,0.006086,0.101510,162.746414,2.761565,6.402443
555,20.663378,9.617640,0.005757,0.000001,1.000000,14,0.005762,0.015836,169.634445,1.372480,6.406853
556,17.419388,9.653381,0.006087,0.000002,1.000000,10,0.006106,0.057116,161.692261,2.586222,6.413904
552,15.289676,9.663424,0.010490,0.000009,1.000000,7,0.010444,0.000037,133.003616,2.402778,6.064676
553,15.273205,9.760112,0.004777,0.000002,1.000000,8,0.004797,0.014311,204.340500,2.259084,6.282057
554,18.250572,9.724998,0.006061,0.000001,1.000000,12,0.006091,0.027641,161.189270,2.743888,6.434513
555,21.171658,9.581080,0.005757,0.000001,1.000000,15,0.005779,0.006713,167.044495,1.360984,6.451959
556,17.636345,9.611707,0.006087,0.000002,1.000000,11,0.006105,0.023715,160.596680,2.574642,6.439836
552,16.249792,9.656691,0.010481,0.000007,1.000000,8,0.010421,0.000037,133.156555,2.385917,6.068065
553,15.752549,9.699363,0.004777,0.000002,1.000000,9,0.004798,0.006969,202.500214,2.257585,6.311492
554,18.628965,9.678184,0.006061,0.000001,1.000000,13,0.006079,0.018183,160.824280,2.742218,6.450092
555,21.826057,9.552096,0.005757,0.000001,1.000000,16,0.005790,0.003994,164.970428,1.363371,6.490584
556,18.042833,9.563070,0.006087,0.000002,1.000000,12,0.006096,0.015018,160.015579,2.572941,6.458684
552,17.211929,9.650748,0.010471,0.000006,1.000000,9,0.010421,0.000037,132.728638,2.372141,6.081499
553,16.360109,9.649377,0.004777,0.000002,1.000000,10,0.004799,0.004235,200.843582,2.253779,6.339473
554,19.095152,9.633609,0.006061,0.000001,1.000000,14,0.006084,0.009737,159.389786,2.739232,6.480837
555,22.552635,9.528805,0.005757,0.000001,1.000000,17,0.005794,0.002862,163.498306,1.362799,6.521504
556,18.542063,9.517920,0.006087,0.000002,1.000000,13,0.006107,0.007708,158.163498,2.563057,6.495728
552,18.175913,9.645574,0.010464,0.000005,1.000000,10,0.010438,0.000037,131.825607,2.356636,6.103074
553,17.044889,9.608945,0.004777,0.000002,1.000000,11,0.004798,0.002923,199.389526,2.256362,6.366230
554,19.677834,9.595170,0.006061,0.000001,1.000000,15,0.006107,0.004813,156.691986,2.731776,6.530292
555,23.319767,9.509341,0.005757,0.000001,1.000000,18,0.005778,0.002560,163.466553,1.372063,6.533308
556,19.159496,9.480357,0.006087,0.000002,1.000000,14,0.006136,0.003865,155.127426,2.552487,6.550567
552,19.141285,9.640958,0.010460,0.000005,1.000000,11,0.010460,0.000037,130.785080,2.334146,6.126081
553,17.780558,9.575810,0.004777,0.000002,1.000000,12,0.004792,0.002273,198.442032,2.258929,6.386837
554,20.369053,9.565063,0.006061,0.000001,1.000000,16,0.006104,0.003693,155.803802,2.735466,6.553864
555,24.101215,9.491822,0.005757,0.000001,1.000000,19,0.005763,0.002298,163.413208,1.379386,6.544501
556,19.876869,9.451614,0.006087,0.000002,1.000000,15,0.006120,0.003414,155.060455,2.564080,6.561958
552,20.107836,9.636809,0.010460,0.000004,1.000000,12,0.010446,0.000036,130.713089,2.312899,6.133878
553,18.548521,9.547995,0.004777,0.000002,1.000000,13,0.004792,0.001707,196.907394,2.265150,6.414213
554,21.097490,9.539238,0.006061,0.000001,1.000000,17,0.006108,0.002753,154.466095,2.730443,6.584427
555,24.896078,9.476141,0.005757,0.000001,1.000000,20,0.005770,0.001743,161.754181,1.389915,6.578652
556,20.613260,9.425980,0.006087,0.000002,1.000000,16,0.006119,0.002680,154.044052,2.565196,6.587696
552,21.075272,9.632977,0.010459,0.000004,1.000000,13,0.010460,0.000036,129.879761,2.293400,6.154428
553,19.348291,9.524975,0.004777,0.000002,1.000000,14,0.004793,0.001321,195.317169,2.268893,6.442753
554,21.862595,9.517566,0.006061,0.000001,1.000000,18,0.006121,0.002002,152.574890,2.707480,6.623925
555,25.717596,9.462890,0.005757,0.000001,1.000000,21,0.005767,0.001462,160.806732,1.401103,6.602989
556,21.380007,9.404055,0.006087,0.000002,1.000000,17,0.006149,0.001761,151.159241,2.540222,6.642725
552,22.044058,9.629677,0.010459,0.000003,1.000000,14,0.010458,0.000036,129.479202,2.284880,6.167584
553,20.173462,9.505776,0.004777,0.000002,1.000000,15,0.004794,0.001059,193.803177,2.263561,6.470532
554,22.662111,9.499614,0.006061,0.000001,1.000000,19,0.006117,0.001697,151.799606,2.689720,6.646590
555,26.555082,9.451253,0.005757,0.000001,1.000000,22,0.005767,0.001233,159.754028,1.402524,6.628880
556,22.189976,9.386621,0.006087,0.000002,1.000000,18,0.006133,0.001618,151.102234,2.528553,6.654207
552,23.013542,9.626610,0.010459,0.000003,1.000000,15,0.010510,0.000036,127.723282,2.279182,6.203051
553,21.018711,9.489677,0.004777,0.000002,1.000000,16,0.004787,0.000923,193.085587,2.251459,6.489428
554,23.478865,9.483870,0.006061,0.000001,1.000000,20,0.006123,0.001374,150.394073,2.666764,6.679318
555,27.407276,9.441188,0.005757,0.000001,1.000000,23,0.005752,0.001145,159.711105,1.393771,6.640165
556,23.010202,9.370994,0.006087,0.000002,1.000000,19,0.006139,0.001319,149.713486,2.507216,6.686575
552,23.983612,9.623756,0.010463,0.000003,1.000000,16,0.010507,0.000036,127.344643,2.281116,6.215737
553,21.876215,9.475639,0.004777,0.000002,1.000000,17,0.004796,0.000722,190.731689,2.229299,6.527614
554,24.315199,9.470417,0.006061,0.000001,1.000000,21,0.006128,0.001144,149.077820,2.651641,6.710991
555,28.265848,9.431884,0.005757,0.000001,1.000000,24,0.005758,0.000948,158.175751,1.376354,6.673419
556,23.849174,9.357607,0.006087,0.000002,1.000000,20,0.006128,0.001191,149.333771,2.496616,6.703319
552,24.954369,9.621131,0.010466,0.000003,1.000000,17,0.010456,0.000036,128.221466,2.271708,6.207761
553,22.751230,9.463833,0.004778,0.000002,1.000000,18,0.004818,0.000533,187.009491,2.217107,6.583011
554,25.167410,9.458868,0.006062,0.000001,1.000000,22,0.006127,0.000994,148.110489,2.644748,6.737347
555,29.138380,9.423898,0.005757,0.000001,1.000000,25,0.005779,0.000745,155.671997,1.375684,6.721859
556,24.697624,9.345547,0.006087,0.000002,1.000000,21,0.006137,0.000991,147.837692,2.486222,6.738491
552,25.925890,9.618737,0.010465,0.000002,1.000000,18,0.010445,0.000036,128.069809,2.237595,6.216625
553,23.645050,9.454337,0.004778,0.000002,1.000000,19,0.004825,0.000449,185.005692,2.228762,6.618169
554,26.030510,9.448524,0.006062,0.000001,1.000000,23,0.006121,0.000897,147.523819,2.655156,6.757530
555,30.026161,9.417154,0.005757,0.000001,1.000000,26,0.005792,0.000625,153.810608,1.392801,6.761193
556,25.560408,9.335051,0.006087,0.000002,1.000000,22,0.006118,0.000949,148.032104,2.504453,6.746014
552,26.898317,9.616635,0.010464,0.000002,1.000000,19,0.010421,0.000036,128.245712,2.221524,6.220747
553,24.549109,9.446280,0.004778,0.000002,1.000000,20,0.004835,0.000379,182.729233,2.227084,6.657693
554,26.901707,9.439203,0.006062,0.000001,1.000000,24,0.006123,0.000788,146.477829,2.657637,6.785517
555,30.923824,9.411173,0.005757,0.000001,1.000000,27,0.005805,0.000533,151.975571,1.394316,6.801022
556,26.427824,9.325402,0.006087,0.000002,1.000000,23,0.006141,0.000758,145.677841,2.500531,6.795773
552,27.870979,9.614579,0.010462,0.000002,1.000000,20,0.010426,0.000035,127.662384,2.203369,6.237649
553,25.461899,9.439248,0.004778,0.000002,1.000000,21,0.004837,0.000336,181.231888,2.226956,6.687505
554,27.782423,9.431018,0.006062,0.000001,1.000000,25,0.006134,0.000675,144.919220,2.658946,6.822232
555,31.830793,9.406123,0.005757,0.000001,1.000000,28,0.005809,0.000476,150.746323,1.395544,6.831335
556,27.310535,9.317307,0.006087,0.000002,1.000000,24,0.006157,0.000641,143.875381,2.500725,6.836831
552,28.843639,9.612502,0.010460,0.000002,1.000000,21,0.010457,0.000035,126.432945,2.177306,6.265872
553,26.380880,9.433053,0.004778,0.000002,1.000000,22,0.004838,0.000303,179.958908,2.232992,6.714683
554,28.673603,9.424015,0.006062,0.000001,1.000000,26,0.006143,0.000589,143.493561,2.649356,6.857329
555,32.743282,9.401483,0.005757,0.000001,1.000000,29,0.005808,0.000435,149.875229,1.408563,6.856368
556,28.204033,9.310379,0.006087,0.000002,1.000000,25,0.006178,0.000540,141.784225,2.488550,6.883849
552,29.817410,9.610777,0.010459,0.000002,1.000000,22,0.010513,0.000036,124.624496,2.148893,6.304193
553,27.304842,9.427505,0.004779,0.000002,1.000000,23,0.004823,0.000293,180.176041,2.246379,6.722424
554,29.572815,9.417789,0.006062,0.000001,1.000000,27,0.006153,0.000515,141.978485,2.637265,6.894392
555,33.660553,9.397331,0.005757,0.000001,1.000000,30,0.005791,0.000421,150.001190,1.425413,6.865024
556,29.106850,9.304255,0.006088,0.000002,1.000000,26,0.006179,0.000491,140.850601,2.479616,6.910964
