id,a,b,mu,sigma2,depthRange,count,x,tau2,depTau,zNoise,angle,ang
204,13.756357,9.622176,0.402287,0.000001,0.796189,9,0.405263,0.000001,0.000000,0.325563,35.894064,89.589531
198,18.223372,9.661181,0.373460,0.000000,0.739809,11,0.375592,0.000001,0.000000,0.187617,39.947256,89.704513
199,10.277734,9.883844,0.302662,0.002947,0.599349,11,0.303448,0.000001,0.000000,1.046490,11.637695,89.653930
206,15.404451,9.687375,0.361059,0.000000,0.712527,10,0.364563,0.000001,0.000000,0.379463,37.226374,90.087918
167,21.437677,9.526011,0.618683,0.000000,1.199693,19,0.621790,0.000001,0.000000,0.454790,46.923004,89.816685
198,19.166773,9.653726,0.373709,0.000000,0.739809,13,0.376695,0.000001,0.000000,0.233925,43.122248,89.646833
199,10.783255,9.777262,0.303307,0.000529,0.599349,13,0.305043,0.000001,0.000000,1.055358,12.683899,89.644398
206,15.723953,9.628102,0.361685,0.000000,0.712527,12,0.365891,0.000001,0.000000,0.415638,40.338614,90.081201
192,10.781520,9.777262,0.426715,0.001032,0.834164,7,0.430773,0.000001,0.000000,0.497243,42.093008,90.129027
196,12.456011,9.698232,0.439616,0.000003,0.856845,7,0.441948,0.000001,0.000000,0.387379,53.623962,89.875313
198,19.826050,9.619892,0.373999,0.000000,0.739809,14,0.377203,0.000001,0.000000,0.258385,44.586285,89.585600
199,11.535606,9.716980,0.304900,0.000044,0.599349,14,0.305772,0.000001,0.000000,1.073013,13.178365,89.618567
196,13.425179,9.691318,0.441351,0.000001,0.856845,8,0.442082,0.000001,0.000000,0.396895,54.745352,89.863262
198,20.286474,9.579854,0.374290,0.000000,0.739809,15,0.377481,0.000001,0.000000,0.277177,45.954107,89.579219
199,12.458431,9.698191,0.305733,0.000002,0.599349,15,0.306042,0.000001,0.000000,1.084821,13.638359,89.622550
196,14.413392,9.688879,0.441676,0.000000,0.856845,9,0.442038,0.000001,0.000000,0.403303,55.780585,89.834930
199,13.438670,9.693736,0.305938,0.000001,0.599349,16,0.305959,0.000001,0.000000,1.097997,14.072278,89.620262
206,15.495095,9.874429,0.362097,0.000001,0.712527,15,0.367251,0.000001,0.000000,0.440391,44.257898,89.979272
192,11.532159,9.716619,0.430440,0.000086,0.834164,10,0.431010,0.000001,0.000000,0.502361,44.471749,90.020617
196,15.404348,9.687213,0.441788,0.000000,0.856845,10,0.441907,0.000001,0.000000,0.409661,56.732859,89.816821
198,20.744413,9.541405,0.374548,0.000000,0.739809,17,0.379798,0.000001,0.000000,0.314562,48.567803,89.560036
199,14.424734,9.690855,0.305946,0.000000,0.599349,17,0.305795,0.000001,0.000000,1.124896,14.480308,89.624325
206,15.379880,10.642355,0.362275,0.000001,0.712527,16,0.367509,0.000001,0.000000,0.442202,45.381889,89.945121
192,12.455469,9.697982,0.430991,0.000003,0.834164,11,0.430834,0.000001,0.000000,0.502622,45.145220,89.996476
196,16.396263,9.685802,0.441816,0.000000,0.856845,11,0.441500,0.000001,0.000000,0.416423,57.608387,89.795571
198,20.739717,10.535534,0.374549,0.000000,0.739809,18,0.380177,0.000001,0.000000,0.336739,49.719805,89.542319
206,15.196675,11.158469,0.362786,0.000002,0.712527,17,0.367349,0.000001,0.000000,0.444415,46.408474,89.898565
192,13.439370,9.694345,0.430875,0.000001,0.834164,12,0.430853,0.000001,0.000000,0.503682,45.763630,89.988242
199,15.412527,9.688610,0.305903,0.000000,0.599349,19,0.305310,0.000001,0.000000,1.185708,15.206967,89.643669
206,15.758805,11.089566,0.365345,0.000002,0.712527,18,0.367566,0.000001,0.000000,0.447562,47.369723,89.876761
196,17.388496,9.684587,0.441755,0.000000,0.856845,13,0.441227,0.000001,0.000000,0.428442,59.136938,89.789230
198,20.739428,11.534864,0.374549,0.000000,0.739809,20,0.380668,0.000001,0.000000,0.375401,51.703884,89.544558
199,16.399750,9.686476,0.305773,0.000000,0.599349,20,0.305303,0.000001,0.000000,1.209742,15.504818,89.651541
196,18.380512,9.683415,0.441676,0.000000,0.856845,15,0.440927,0.000001,0.000000,0.428279,60.415568,89.768237
206,16.723888,11.082664,0.366788,0.000001,0.712527,21,0.367849,0.000001,0.000000,0.442021,49.803355,89.843522
234,10.000000,10.000000,0.251185,0.007010,0.502370,1,0.252027,0.000001,0.000000,1.242188,11.762300,89.217082
237,10.000000,10.000000,0.254326,0.007187,0.508653,1,0.256278,0.000001,0.000000,1.035642,12.637749,89.877562
239,10.000000,10.000000,0.251165,0.007009,0.502330,1,0.245538,0.000001,0.000000,0.834533,13.240439,88.972796
240,10.000000,10.000000,0.200683,0.004475,0.401366,1,0.202854,0.000001,0.000000,0.747321,11.034889,88.957407
242,10.000000,10.000000,0.249119,0.006896,0.498238,1,0.251030,0.000001,0.000000,0.532632,14.810351,88.904468
196,19.371929,9.682270,0.441587,0.000000,0.856845,16,0.441003,0.000001,0.000000,0.424555,60.963640,89.781108
198,20.739361,12.534788,0.374549,0.000000,0.739809,23,0.381344,0.000001,0.000000,0.386495,54.044295,89.553384
230,10.000000,10.000000,0.232703,0.006017,0.465406,2,0.236247,0.000001,0.000000,1.546220,11.010431,89.690224
234,10.278052,9.883825,0.251779,0.002067,0.502370,2,0.252737,0.000001,0.000000,1.103071,13.630318,89.357469
238,10.000000,10.000000,0.217579,0.005260,0.435159,2,0.217969,0.000001,0.000000,0.966658,12.418453,89.311560
239,10.277232,9.883903,0.247200,0.002076,0.502330,2,0.246042,0.000001,0.000000,0.750705,15.473104,89.168905
240,10.277840,9.883823,0.202214,0.001321,0.401366,2,0.203280,0.000001,0.000000,0.650648,12.991058,89.133539
241,10.000000,10.000000,0.228197,0.005786,0.456394,2,0.230028,0.000001,0.000000,1.047173,12.213290,89.418394
242,10.277973,9.883834,0.250466,0.002034,0.498238,2,0.251561,0.000001,0.000000,0.497604,17.416824,89.083624
196,20.364363,9.681315,0.441532,0.000000,0.856845,17,0.441404,0.000001,0.000000,0.419839,61.462073,89.827690
198,20.739328,13.534764,0.374549,0.000000,0.739809,24,0.381493,0.000001,0.000000,0.381472,54.614311,89.602074
222,10.000000,10.000000,0.194559,0.004206,0.389117,3,0.195235,0.000001,0.000000,1.336949,10.161529,89.806336
230,10.277682,9.883864,0.235201,0.001778,0.465406,3,0.236683,0.000001,0.000000,1.383352,12.353619,90.002698
232,10.000000,10.000000,0.222408,0.005496,0.444815,3,0.224085,0.000001,0.000000,1.353975,11.346214,89.730294
234,10.783795,9.777264,0.252565,0.000371,0.502370,3,0.254051,0.000001,0.000000,0.995508,15.352114,89.664627
235,10.000000,10.000000,0.211954,0.004992,0.423908,3,0.212360,0.000001,0.000000,1.306465,11.374301,89.875651
236,10.000000,10.000000,0.233970,0.006082,0.467939,3,0.236231,0.000001,0.000000,0.774763,16.002355,89.823123
237,10.277946,9.883808,0.255702,0.002120,0.508653,3,0.257687,0.000001,0.000000,0.842910,16.496714,90.315720
238,10.278079,9.883846,0.217854,0.001551,0.435159,3,0.218585,0.000001,0.000000,0.856746,14.109711,89.703021
240,10.783342,9.777305,0.203088,0.000238,0.401366,3,0.203383,0.000001,0.000000,0.576654,14.833578,89.574626
241,10.277973,9.883849,0.229488,0.001707,0.456394,3,0.230804,0.000001,0.000000,0.942020,13.716593,89.637896
242,10.783626,9.777276,0.251365,0.000365,0.498238,3,0.252124,0.000001,0.000000,0.465153,19.852861,89.494160
196,21.358042,9.680559,0.441523,0.000000,0.856845,18,0.441379,0.000001,0.000000,0.417669,61.952376,89.833365
198,20.739462,14.534858,0.374549,0.000000,0.739809,25,0.381763,0.000001,0.000000,0.378760,55.207599,89.603862
219,10.000000,10.000000,0.216268,0.005197,0.432535,4,0.220862,0.000001,0.000000,1.869132,10.315319,89.817170
222,10.278025,9.883821,0.195036,0.001240,0.389117,4,0.195412,0.000001,0.000000,1.202751,11.324324,89.815168
224,10.000000,10.000000,0.213522,0.005066,0.427044,4,0.217541,0.000001,0.000000,1.759463,10.475298,89.843650
230,10.782912,9.777252,0.236416,0.000320,0.465406,4,0.236771,0.000001,0.000000,1.269200,13.650869,90.045275
232,10.277946,9.883812,0.223591,0.001621,0.444815,4,0.223556,0.000001,0.000000,1.248929,12.479299,89.740403
234,11.536209,9.717010,0.253928,0.000031,0.502370,4,0.253909,0.000001,0.000000,0.925026,16.961580,89.697294
235,10.278079,9.883849,0.212240,0.001472,0.423908,4,0.212884,0.000001,0.000000,1.185154,12.656875,89.923998
236,10.277921,9.883848,0.235564,0.001795,0.467939,4,0.236216,0.000001,0.000000,0.720241,17.807875,89.854039
242,11.536409,9.717101,0.252061,0.000030,0.498238,4,0.251524,0.000001,0.000000,0.450856,22.147107,89.528473
196,22.351908,9.679914,0.441510,0.000000,0.856845,19,0.441563,0.000001,0.000000,0.418953,62.427042,89.847920
219,10.277311,9.883898,0.219505,0.001539,0.432535,5,0.221524,0.000001,0.000000,1.752506,11.222498,89.865260
222,10.783799,9.777323,0.195344,0.000223,0.389117,5,0.195785,0.000001,0.000000,1.113932,12.449889,89.869514
224,10.277470,9.883881,0.216355,0.001499,0.427044,5,0.217775,0.000001,0.000000,1.639635,11.420990,89.885352
230,11.535390,9.717008,0.236741,0.000027,0.465406,5,0.237092,0.000001,0.000000,1.198207,14.871440,90.079950
236,10.783570,9.777301,0.236099,0.000322,0.467939,5,0.236231,0.000001,0.000000,0.694259,19.508640,89.931871
238,10.783827,9.777307,0.218454,0.000279,0.435159,5,0.218838,0.000001,0.000000,0.747958,17.264731,89.787598
242,12.459094,9.698315,0.251553,0.000002,0.498238,5,0.251442,0.000001,0.000000,0.456170,24.328046,89.606473
244,10.000000,10.000000,0.221216,0.005437,0.442431,1,0.219459,0.000001,0.000000,0.376138,13.379372,90.383298
245,10.000000,10.000000,0.224895,0.005620,0.449790,1,0.226272,0.000001,0.000000,1.249238,10.197392,90.013545
246,10.000000,10.000000,0.207364,0.004778,0.414728,1,0.207305,0.000001,0.000000,0.634639,11.651530,90.485359
234,12.459125,9.698275,0.253910,0.000002,0.502370,6,0.253573,0.000001,0.000000,0.875981,19.866751,89.820982
235,10.783827,9.777308,0.212768,0.000265,0.423908,6,0.213227,0.000001,0.000000,1.066692,15.016462,90.006247
238,11.536633,9.717133,0.218806,0.000023,0.435159,6,0.218625,0.000001,0.000000,0.737381,18.717533,89.841555
241,10.783573,9.777328,0.230567,0.000307,0.456394,6,0.231155,0.000001,0.000000,0.838595,17.766841,89.729800
242,13.436996,9.693313,0.251485,0.000001,0.498238,6,0.251584,0.000001,0.000000,0.476197,26.443799,89.663182
243,10.000000,10.000000,0.207268,0.004773,0.414537,2,0.204416,0.000001,0.000000,0.141798,15.906254,90.426733
244,10.277973,9.883849,0.219977,0.001604,0.442431,2,0.219263,0.000001,0.000000,0.422402,15.829430,90.316537
245,10.277999,9.883829,0.225866,0.001657,0.449790,2,0.225931,0.000001,0.000000,1.172139,11.882140,89.999108
246,10.278079,9.883844,0.207322,0.001409,0.414728,2,0.207031,0.000001,0.000000,0.635595,13.726919,90.459170
198,20.739523,15.534901,0.374549,0.000000,0.739809,28,0.382176,0.000001,0.000000,0.397622,56.747579,89.633683
206,17.708401,11.079815,0.367218,0.000000,0.712527,27,0.368880,0.000001,0.000000,0.433931,53.490776,89.924645
222,11.536411,9.717121,0.195748,0.000019,0.389117,7,0.195717,0.000001,0.000000,1.028476,14.538318,89.859940
224,10.782487,9.777274,0.217520,0.000270,0.427044,7,0.217861,0.000001,0.000000,1.502916,13.187166,89.887809
226,10.000000,10.000000,0.157775,0.002766,0.315549,7,0.159680,0.000001,0.000000,1.073763,10.554949,90.003428
234,13.436776,9.693236,0.253701,0.000001,0.502370,7,0.253728,0.000001,0.000000,0.866515,21.221533,89.769861
235,11.536603,9.717145,0.213189,0.000022,0.423908,7,0.213613,0.000001,0.000000,1.031756,16.141090,89.971343
236,11.536448,9.717155,0.236220,0.000027,0.467939,7,0.236625,0.000001,0.000000,0.688328,22.720292,89.891565
238,12.459021,9.698297,0.218636,0.000001,0.435159,7,0.218220,0.000001,0.000000,0.728818,20.100901,89.794934
240,11.535841,9.717090,0.203358,0.000020,0.401366,7,0.204639,0.000001,0.000000,0.529096,21.685180,89.668879
242,14.420450,9.689920,0.251523,0.000000,0.498238,7,0.251563,0.000001,0.000000,0.494237,28.441565,89.608332
243,10.277790,9.883899,0.205258,0.001410,0.414537,3,0.204668,0.000001,0.000000,0.218159,18.473338,90.147507
244,10.783687,9.777346,0.219391,0.000288,0.442431,3,0.219632,0.000001,0.000000,0.457413,18.241734,90.120513
245,10.783799,9.777321,0.225919,0.000298,0.449790,3,0.225895,0.000001,0.000000,1.123497,13.472745,89.808572
246,10.783885,9.777327,0.207084,0.000253,0.414728,3,0.207071,0.000001,0.000000,0.635671,15.750194,90.276700
247,10.000000,10.000000,0.213215,0.005051,0.426429,1,0.214239,0.000001,0.000000,1.048127,10.864717,90.051654
248,10.000000,10.000000,0.217156,0.005240,0.434312,1,0.219969,0.000001,0.000000,0.505789,13.433142,90.283042
249,10.000000,10.000000,0.218436,0.005302,0.436872,1,0.221414,0.000001,0.000000,0.807206,12.290328,90.351856
250,10.000000,10.000000,0.210340,0.004916,0.420681,1,0.210819,0.000001,0.000000,0.382219,13.317878,90.410684
206,18.682720,11.075524,0.367716,0.000000,0.712527,28,0.369036,0.000001,0.000000,0.435387,54.009721,89.915726
219,10.781975,9.777269,0.221161,0.000278,0.432535,8,0.222197,0.000001,0.000000,1.556271,13.653688,89.798415
224,11.534660,9.716977,0.217832,0.000023,0.427044,8,0.217934,0.000001,0.000000,1.439434,13.981962,89.865558
234,14.420395,9.689885,0.253711,0.000000,0.502370,8,0.254731,0.000001,0.000000,0.845907,22.511209,89.674758
236,12.458948,9.698288,0.236601,0.000002,0.467939,8,0.236408,0.000001,0.000000,0.676151,24.147611,89.873328
238,13.433895,9.692656,0.218390,0.000001,0.435159,8,0.218166,0.000001,0.000000,0.710276,21.408294,89.744829
240,12.454542,9.697345,0.204549,0.000001,0.401366,8,0.204571,0.000001,0.000000,0.522865,23.185970,89.638454
242,15.405900,9.687234,0.251534,0.000000,0.498238,8,0.251655,0.000001,0.000000,0.498170,30.303123,89.583059
244,11.536481,9.717171,0.219612,0.000024,0.442431,4,0.219564,0.000001,0.000000,0.466444,20.496877,90.007424
246,11.536768,9.717200,0.207072,0.000021,0.414728,4,0.207068,0.000001,0.000000,0.618852,17.653074,90.167106
247,10.278054,9.883859,0.213937,0.001490,0.426429,2,0.214068,0.000001,0.000000,0.974162,12.691372,89.881035
248,10.277788,9.883857,0.219139,0.001547,0.434312,2,0.219400,0.000001,0.000000,0.513739,15.821747,90.099409
249,10.277761,9.883862,0.220535,0.001566,0.436872,2,0.221367,0.000001,0.000000,0.768479,14.413027,90.177652
250,10.278052,9.883825,0.210678,0.001449,0.420681,2,0.210925,0.000001,0.000000,0.408479,15.793479,90.167842
206,19.664846,11.072696,0.368018,0.000000,0.712527,29,0.369139,0.000001,0.000000,0.433702,54.496812,89.918439
222,12.457982,9.698067,0.195719,0.000001,0.389117,9,0.195854,0.000001,0.000000,0.935140,16.421049,89.855719
224,12.456576,9.697987,0.217927,0.000001,0.427044,9,0.217982,0.000001,0.000000,1.372653,14.722697,89.877681
234,15.399424,9.685988,0.253990,0.000000,0.502370,9,0.254630,0.000001,0.000000,0.818397,23.640782,89.695282
236,13.435772,9.693094,0.236483,0.000001,0.467939,9,0.236184,0.000001,0.000000,0.654588,25.483487,89.896354
238,14.414873,9.688763,0.218306,0.000000,0.435159,9,0.218443,0.000001,0.000000,0.682754,22.666825,89.772729
244,12.458956,9.698340,0.219567,0.000002,0.442431,5,0.219559,0.000001,0.000000,0.456599,22.645478,90.000157
246,12.458834,9.698248,0.207068,0.000001,0.414728,5,0.207245,0.000001,0.000000,0.588153,19.476012,90.146813
247,10.783798,9.777301,0.214044,0.000268,0.426429,3,0.214050,0.000001,0.000000,0.895843,14.392171,89.848957
248,10.783282,9.777259,0.219353,0.000278,0.434312,3,0.219191,0.000001,0.000000,0.496904,18.106531,90.057876
249,10.783199,9.777288,0.221218,0.000282,0.436872,3,0.221541,0.000001,0.000000,0.717233,16.412844,90.151970
250,10.783854,9.777307,0.210881,0.000260,0.420681,3,0.210909,0.000001,0.000000,0.404969,18.163670,90.133019
251,10.000000,10.000000,0.193006,0.004139,0.386011,1,0.194981,0.000001,0.000000,0.156952,12.946298,89.837866
252,10.000000,10.000000,0.198958,0.004398,0.397915,1,0.200285,0.000001,0.000000,0.803402,11.194917,89.609167
253,10.000000,10.000000,0.213234,0.005052,0.426469,1,0.213760,0.000001,0.000000,1.099410,11.283418,89.783044
254,10.000000,10.000000,0.198897,0.004396,0.397793,1,0.197977,0.000001,0.000000,0.705191,11.703580,89.920602
198,20.739662,16.535007,0.374549,0.000000,0.739809,31,0.382698,0.000001,0.000000,0.394663,57.932461,89.643974
206,20.650515,11.070618,0.368233,0.000000,0.712527,30,0.369396,0.000001,0.000000,0.428745,54.941977,89.916428
219,11.533510,9.716846,0.222110,0.000023,0.432535,10,0.222592,0.000001,0.000000,1.422847,14.963363,89.796944
222,13.431294,9.692070,0.195797,0.000001,0.389117,10,0.196075,0.000001,0.000000,0.880039,17.278821,89.860031
235,12.458538,9.698187,0.213585,0.000001,0.423908,10,0.214139,0.000001,0.000000,0.896503,19.049118,89.938477
238,15.398008,9.685591,0.218344,0.000000,0.435159,10,0.218637,0.000001,0.000000,0.648730,23.826472,89.757521
244,13.434926,9.692926,0.219562,0.000001,0.442431,6,0.219684,0.000001,0.000000,0.435914,24.675730,89.951828
246,13.433419,9.692518,0.207171,0.000001,0.414728,6,0.207432,0.000001,0.000000,0.549808,21.185064,90.115968
247,11.536667,9.717155,0.214050,0.000022,0.426429,4,0.214065,0.000001,0.000000,0.820554,15.970639,89.802205
248,11.535964,9.717073,0.219205,0.000023,0.434312,4,0.219054,0.000001,0.000000,0.468645,20.261596,89.973083
250,11.536733,9.717168,0.210907,0.000022,0.420681,4,0.210931,0.000001,0.000000,0.386228,20.418393,90.059908
251,10.277894,9.883858,0.194398,0.001222,0.386011,2,0.195119,0.000001,0.000000,0.171603,15.403144,89.801507
253,10.278025,9.883801,0.213605,0.001490,0.426469,2,0.214282,0.000001,0.000000,0.968172,13.179183,89.764137
254,10.278054,9.883861,0.198248,0.001296,0.397793,2,0.198327,0.000001,0.000000,0.625740,13.779079,89.898960
198,20.739658,17.535004,0.374549,0.000000,0.739809,32,0.382832,0.000001,0.000000,0.391094,58.258854,89.646580
219,12.454935,9.697780,0.222561,0.000001,0.432535,11,0.222770,0.000001,0.000000,1.364987,15.548284,89.789833
224,13.431860,9.692430,0.217959,0.000001,0.427044,11,0.218404,0.000001,0.000000,1.245797,16.045543,89.871406
235,13.432100,9.692231,0.213911,0.000001,0.423908,11,0.214332,0.000001,0.000000,0.853680,19.903920,89.935137
236,14.417849,9.689447,0.236370,0.000000,0.467939,11,0.236614,0.000001,0.000000,0.602412,27.935043,89.875485
238,16.382013,9.682853,0.218407,0.000000,0.435159,11,0.218536,0.000001,0.000000,0.620256,24.907991,89.762185
240,13.428328,9.691457,0.204562,0.000001,0.401366,11,0.205210,0.000001,0.000000,0.458279,27.299501,89.697748
246,14.413408,9.688426,0.207268,0.000000,0.414728,7,0.207544,0.000001,0.000000,0.519440,22.809954,90.101005
247,12.458945,9.698269,0.214064,0.000001,0.426429,5,0.214099,0.000001,0.000000,0.762468,17.457200,89.760238
248,12.458213,9.698168,0.219063,0.000001,0.434312,5,0.218958,0.000001,0.000000,0.447315,22.316938,89.901544
250,12.458906,9.698247,0.210929,0.000001,0.420681,5,0.210896,0.000001,0.000000,0.372514,22.578782,90.000287
253,10.783796,9.777288,0.214160,0.000268,0.426469,3,0.214322,0.000001,0.000000,0.875825,14.949953,89.762353
222,14.409966,9.687710,0.195899,0.000000,0.389117,12,0.196286,0.000001,0.000000,0.798405,18.879640,89.866617
224,14.411590,9.688299,0.218127,0.000000,0.427044,12,0.218452,0.000001,0.000000,1.198493,16.658541,89.867063
236,15.401946,9.686472,0.236438,0.000000,0.467939,12,0.236160,0.000001,0.000000,0.585032,29.025961,89.864765
238,17.367338,9.680536,0.218430,0.000000,0.435159,12,0.218769,0.000001,0.000000,0.599326,25.970765,89.768476
240,14.405382,9.686818,0.204802,0.000000,0.401366,12,0.205424,0.000001,0.000000,0.444014,28.553565,89.712745
246,15.395543,9.685128,0.207343,0.000000,0.414728,8,0.207606,0.000001,0.000000,0.498715,24.366655,90.068638
247,13.434229,9.692709,0.214085,0.000001,0.426429,6,0.214068,0.000001,0.000000,0.717632,18.860231,89.719020
248,13.433776,9.692672,0.219001,0.000001,0.434312,6,0.218891,0.000001,0.000000,0.433138,24.284476,89.852097
250,13.433926,9.692616,0.210909,0.000001,0.420681,6,0.211266,0.000001,0.000000,0.365437,24.698467,89.944990
251,10.783428,9.777307,0.194989,0.000220,0.386011,4,0.195724,0.000001,0.000000,0.196564,20.184420,89.816931
252,10.277972,9.883824,0.199893,0.001297,0.397915,4,0.200522,0.000001,0.000000,0.593998,16.637698,89.528966
253,11.536599,9.717102,0.214308,0.000022,0.426469,4,0.214364,0.000001,0.000000,0.810226,16.633815,89.732870
198,20.739557,18.534914,0.374549,0.000000,0.739809,34,0.382789,0.000001,0.000000,0.384824,58.858896,89.650260
219,13.430240,9.692244,0.222685,0.000001,0.432535,13,0.222371,0.000001,0.000000,1.276115,16.617489,89.775450
