id,z,znoise,tau
269,7.188385,1.272692,-19.245644
270,6.743061,0.901057,-11.238045
272,6.575103,0.379412,-12.238394
273,6.687359,0.018164,-11.968233
274,6.492647,0.445179,-12.278029
263,6.898730,1.764378,-27.265617
269,7.180294,1.164824,-24.940627
270,6.761148,0.740634,-14.895040
272,6.592490,0.210349,-19.839630
273,6.688541,0.083426,-17.782577
274,6.507857,0.255130,-20.639438
263,6.904691,1.689539,-34.453398
269,7.198013,1.097676,-35.487632
270,6.780364,0.662439,-23.123230
272,6.611910,0.095835,-109.012286
273,6.705362,0.137024,-44.019178
274,6.517989,0.127323,-278.755899
263,6.894328,1.638753,-46.633185
269,7.185287,1.059261,-64.227759
270,6.795635,0.617781,-69.749254
272,6.616942,0.004794,16.849143
273,6.710064,0.189298,39.389087
274,6.521611,0.030298,13.216068
277,6.994255,0.297465,-9.748055
278,7.071045,0.783155,-9.839139
263,6.918889,1.614284,-71.671515
269,7.200297,1.046703,-501.514895
270,6.808545,0.600574,40.940409
273,6.712713,0.243985,8.345944
275,8.270781,1.123754,-12.205778
277,6.982106,0.015519,-12.507867
278,7.060821,0.332122,-12.693207
263,6.924188,1.607436,-157.144764
269,7.186071,1.053716,74.087371
270,6.818314,0.593479,11.287487
275,8.268794,0.951717,-14.570335
277,7.008898,0.139695,-18.611073
278,7.045297,0.087379,-19.463983
263,6.892822,1.606821,582.392764
269,7.191251,1.070015,32.991161
275,8.242788,0.853805,-18.278681
276,8.381565,4.852349,-12.535408
277,6.980951,0.239997,-49.556063
278,7.027373,0.066781,-65.493454
263,6.888144,1.615835,107.325231
269,7.186090,1.090266,19.813898
275,8.251138,0.805582,-25.386290
276,8.394646,4.201847,-13.696502
277,6.977927,0.320068,33.940625
278,7.031810,0.182079,24.451076
279,7.787991,0.973613,-10.422971
280,7.471777,0.015552,-10.280954
281,7.132553,1.694129,-9.779301
282,8.501720,0.088674,-11.161112
269,7.168261,1.112910,13.044103
275,8.245590,0.766560,-45.073823
276,8.341530,3.713961,-14.947005
277,6.962574,0.376892,7.497567
279,7.768527,0.870135,-12.636126
280,7.450752,0.256187,-12.975031
281,7.121224,1.410211,-12.070204
282,8.472477,0.225441,-13.390898
269,7.175280,1.131415,8.992470
275,8.243191,0.731543,-701.130656
276,8.344778,3.350923,-16.453044
279,7.778738,0.812232,-16.472751
280,7.444205,0.385324,-18.690081
281,7.129987,1.260948,-16.182736
282,8.483523,0.371247,-17.250574
275,8.248953,0.706254,39.238861
276,8.349141,3.068282,-18.209080
279,7.783195,0.779014,-25.092693
280,7.450589,0.466337,-40.997093
281,7.133390,1.174382,-26.231545
282,8.500190,0.465335,-25.685801
284,8.347986,0.485120,-11.088717
285,8.236459,2.053411,-10.802531
275,8.233454,0.678073,14.652905
276,8.332134,2.825496,-20.281975
279,7.784820,0.744360,-70.603310
280,7.461541,0.514220,60.851988
281,7.140458,1.110137,-104.708065
282,8.508068,0.522370,-64.256411
283,9.507282,2.801982,-13.100355
284,8.388272,0.589334,-13.541612
285,8.282763,1.671881,-12.863441
286,8.596197,2.278361,-12.721299
276,8.302631,2.616296,-22.733446
279,7.796998,0.699349,50.041933
280,7.476422,0.527623,11.280224
281,7.133701,1.042731,34.144689
282,8.529316,0.539752,64.849319
283,9.515143,2.320359,-14.870247
284,8.428759,0.603608,-17.793283
285,8.326638,1.436822,-15.943966
286,8.641743,1.910277,-15.133652
276,8.335119,2.465452,-25.597409
279,7.798375,0.665566,14.090644
281,7.135971,0.986711,11.140416
282,8.530838,0.540751,16.074140
283,9.519764,2.005728,-17.041821
284,8.408834,0.593738,-26.780817
285,8.325055,1.276661,-20.929402
286,8.616427,1.659731,-18.501015
276,8.358021,2.317307,-29.516365
283,9.519264,1.758870,-20.215751
284,8.409849,0.575514,-83.558300
285,8.338568,1.149386,-33.428046
286,8.614005,1.469643,-24.804590
276,8.383814,2.186584,-34.736457
283,9.556232,1.569597,-24.875737
284,8.427726,0.550765,43.136229
285,8.348494,1.045554,-112.580188
286,8.642801,1.324069,-39.054080
276,8.403961,2.070790,-41.985981
283,9.579822,1.433333,-32.391764
284,8.433105,0.533541,11.762706
285,8.356980,0.971059,56.795786
276,8.423986,1.963566,-53.004734
283,9.605505,1.327131,-47.159314
285,8.363440,0.911676,17.761658
287,8.639756,1.932511,-11.369118
288,9.439469,0.719250,-12.190961
289,10.223532,0.028220,-12.919364
276,8.414147,1.860124,-70.366715
283,9.571215,1.232974,-89.010026
287,8.542344,1.387097,-13.385601
288,9.397820,0.580163,-14.273241
289,10.109621,0.078334,-14.856375
290,10.319307,0.773531,-14.851604
276,8.419985,1.765348,-106.373655
283,9.562382,1.137993,-3229.866890
287,8.533936,1.089817,-16.744099
288,9.365516,0.479196,-17.628328
289,10.086563,0.096168,-17.986645
290,10.290343,0.613307,-17.542580
276,8.423469,1.685060,-224.719390
283,9.547181,1.040647,81.963006
287,8.512261,0.897991,-23.288265
288,9.341311,0.401659,-24.127174
289,10.062814,0.089881,-23.687123
290,10.265204,0.494788,-21.902378
283,9.542452,0.956721,38.135800
287,8.501368,0.777291,-41.716968
288,9.316876,0.352945,-42.221444
289,10.041329,0.088318,-37.361417
290,10.256759,0.416006,-30.030076
283,9.531900,0.882992,23.637253
287,8.470253,0.691223,-1365.500409
288,9.286299,0.316450,-641.207348
289,10.015599,0.083879,-127.851450
290,10.219156,0.355978,-52.115372
283,9.526723,0.819038,15.422214
287,8.472529,0.630432,32.433904
288,9.286460,0.292740,33.854173
289,10.005522,0.085022,54.631389
290,10.192302,0.315086,-682.692011
283,9.529167,0.757625,10.106373
287,8.484383,0.577703,11.918583
288,9.299566,0.267880,11.892536
289,10.013710,0.078871,16.442567
290,10.202207,0.274824,45.487207
290,10.192591,0.237467,17.109182
291,10.292755,0.123572,-14.837916
292,10.035892,0.312575,-14.703519
293,9.482059,0.416043,-14.077646
294,9.484313,1.397900,-13.600202
295,10.768998,0.949702,-15.334039
291,10.322172,0.103130,-17.719546
292,10.029887,0.229640,-17.813112
293,9.494808,0.326038,-17.111430
294,9.516783,1.072922,-16.017181
295,10.766902,0.711796,-18.277967
291,10.308861,0.106239,-22.437844
292,10.034931,0.192748,-23.296151
293,9.496422,0.263456,-22.353813
294,9.516040,0.875827,-19.600270
295,10.766707,0.581489,-23.262143
291,10.305980,0.109754,-32.358131
292,10.055254,0.167622,-36.316202
293,9.528233,0.224909,-34.280523
294,9.527580,0.753485,-25.820259
295,10.774689,0.494119,-34.148262
296,9.990765,1.048654,-14.233816
297,10.466347,0.658129,-15.228987
298,10.222247,0.334131,-14.730107
299,13.414002,1.019649,-17.564215
291,10.316701,0.096793,-69.438999
292,10.073304,0.133601,-120.412501
293,9.551181,0.213275,-98.012985
294,9.560865,0.683836,-39.896257
295,10.786989,0.416203,-81.504774
296,10.051688,0.791449,-16.710782
297,10.510697,0.446469,-18.386813
298,10.244240,0.321034,-17.482459
299,13.431849,0.859601,-19.721197
300,14.457559,1.054822,-20.447137
291,10.297001,0.085842,140.878109
292,10.071106,0.106706,55.819709
293,9.564641,0.206471,69.862329
294,9.552844,0.634000,-107.383228
295,10.801165,0.357634,98.697465
296,10.068303,0.639520,-20.226898
297,10.531543,0.316275,-23.665452
298,10.232675,0.317192,-21.707583
299,13.402183,0.756678,-22.542547
300,14.435933,0.938345,-22.936539
291,10.293827,0.069646,26.191004
292,10.062708,0.078326,16.409999
293,9.562930,0.208066,19.229730
294,9.560501,0.600972,101.545504
295,10.803568,0.304552,22.287894
296,10.046540,0.550159,-26.044370
297,10.526616,0.219007,-35.270458
298,10.208918,0.322502,-29.616391
299,13.378269,0.668337,-26.582531
300,14.417891,0.837673,-26.274314
291,10.292195,0.039579,10.355285
294,9.566419,0.589193,28.188709
296,10.013248,0.512930,-38.255685
297,10.532076,0.130224,-85.784954
298,10.200652,0.345394,-50.493597
299,13.346369,0.569274,-33.025258
300,14.388174,0.724928,-31.092578
294,9.579429,0.577850,13.115812
296,10.006425,0.486722,-82.780336
297,10.534954,0.064291,95.466784
298,10.186640,0.359926,-375.780507
299,13.327186,0.489547,-45.296127
300,14.372063,0.633227,-38.843425
296,10.021978,0.458784,201.283952
297,10.544418,0.021766,22.695212
298,10.193383,0.361185,51.077033
299,13.319296,0.432722,-80.235711
300,14.365446,0.566019,-54.125368
303,12.729820,0.508679,-16.799291
304,11.903338,1.301263,-16.472818
296,10.017833,0.433957,35.811873
298,10.197434,0.355943,18.821859
299,13.311246,0.387181,-1167.351581
300,14.358636,0.511243,-98.580077
303,12.773329,0.462819,-18.855519
304,11.935290,0.911028,-19.200811
296,10.036955,0.418137,15.833563
299,13.327148,0.343528,72.023255
300,14.379045,0.459014,-2805.294048
303,12.793976,0.430382,-21.579508
304,11.916167,0.668079,-23.460194
299,13.305835,0.294224,28.588869
303,12.774621,0.423449,-25.192622
304,11.889198,0.495562,-31.085270
299,13.283519,0.245206,13.988786
303,12.762773,0.427028,-30.608940
304,11.870256,0.364516,-50.374543
303,12.737632,0.428393,-40.306271
304,11.851416,0.259278,-238.232965
303,12.745109,0.423838,-61.495808
304,11.847547,0.182145,58.749569
303,12.732345,0.414165,-163.387133
304,11.833759,0.119377,19.428493
303,12.743167,0.406104,174.059805
303,12.774240,0.389609,45.855360
303,12.761740,0.389209,23.094190
312,12.439621,0.125918,-16.980536
305,24.369715,0.041377,-32.636577
312,12.397189,0.261399,-19.414800
302,17.940341,3.856598,-28.394579
305,24.357669,0.048181,-34.190225
306,21.457955,0.319239,-29.475973
310,21.321874,0.572923,-28.152457
312,12.381892,0.365184,-23.011501
313,19.138924,0.847221,-25.420547
302,17.883458,3.645141,-29.116181
305,24.369859,0.054780,-35.901387
306,21.513262,0.235613,-30.794267
310,21.368000,0.438227,-30.106029
312,12.426343,0.440399,-28.781910
313,19.155983,0.757451,-27.143501
315,13.821201,0.896977,-18.134661
317,13.093340,0.189381,-17.729194
302,17.762105,3.407018,-29.809634
305,24.347669,0.084245,-37.757904
306,21.532846,0.137245,-32.174189
310,21.365944,0.362116,-32.313159
312,12.439243,0.485087,-39.766271
313,19.142301,0.664825,-29.078351
315,13.789695,0.833595,-20.268740
317,13.051136,0.046062,-20.275667
302,17.741802,3.221088,-30.609912
305,24.350469,0.108234,-39.831961
306,21.567731,0.060229,-33.661601
310,21.384525,0.311211,-34.919651
312,12.441525,0.515823,-71.167859
313,19.147238,0.591905,-31.327494
315,13.790769,0.787416,-23.123208
316,15.765917,3.367799,-21.458208
317,13.061625,0.181496,-24.032645
302,17.722007,3.084975,-31.410832
306,21.610859,0.013516,-35.233454
308,22.976145,0.086384,-33.286697
310,21.419469,0.273032,-38.008871
313,19.161869,0.538502,-33.937716
315,13.787857,0.746664,-27.115309
316,15.758520,2.881731,-22.970702
317,13.074325,0.258869,-30.113069
302,17.714819,2.954429,-32.269034
306,21.650296,0.021936,-36.956397
308,23.012139,0.015267,-34.405858
313,19.177840,0.490455,-37.077312
315,13.780812,0.707106,-33.261984
316,15.688008,2.498966,-24.644769
317,13.095561,0.303990,-41.978515
302,17.691697,2.873285,-33.151487
313,19.177614,0.464930,-40.928227
314,19.350743,0.686021,-27.574185
315,13.767035,0.665296,-44.243937
316,15.702679,2.230935,-26.643479
317,13.076635,0.318662,-78.717412
302,17.678427,2.847801,-34.075198
313,19.186079,0.469971,-45.794148
314,19.364148,0.678580,-28.980956
315,13.786139,0.641612,-69.882958
316,15.705839,2.051262,-28.966938
317,13.070418,0.331263,914.169647
302,17.673400,2.803184,-35.085309
313,19.201542,0.471896,-52.327893
315,13.763351,0.622454,-232.507784
316,15.715101,1.903808,-31.784838
317,13.093599,0.343202,51.573948
318,14.181458,0.067066,-18.894323
319,13.740978,1.595598,-18.192402
320,15.247251,0.366045,-19.771401
302,17.661922,2.748444,-36.154164
313,19.206925,0.472237,-61.505838
315,13.749885,0.605121,122.930579
316,15.735030,1.780091,-35.256201
317,13.092792,0.351170,20.575702
318,14.193845,0.056001,-21.465867
319,13.799034,1.306853,-20.502021
320,15.306770,0.362850,-22.104722
302,17.652403,2.697012,-37.196869
313,19.217277,0.461053,-74.788370
315,13.776914,0.583159,42.004152
316,15.714956,1.664462,-39.495632
318,14.205192,0.111289,-25.078965
319,13.894455,1.117166,-23.534410
320,15.331239,0.341000,-25.125941
321,17.037413,1.936997,-24.043410
302,17.643966,2.641998,-38.333474
313,19.212890,0.452919,-97.551315
315,13.766099,0.562477,20.862554
316,15.697846,1.567288,-45.061777
318,14.211919,0.141779,-30.619875
319,13.911120,0.983181,-27.646310
320,15.333667,0.320542,-29.282190
321,17.085871,1.630746,-26.109034
323,15.081032,0.570095,-19.672959
326,15.790245,0.445435,-20.419630
302,17.648571,2.638041,-39.578208
316,15.729760,1.499275,-53.007234
318,14.283105,0.153074,-41.312937
319,13.931614,0.866504,-34.500132
320,15.340536,0.285888,-36.191971
321,17.145297,1.353668,-28.748682
322,19.672213,0.147429,-25.931502
323,15.133113,0.464257,-22.181866
325,21.266955,0.640222,-27.471736
326,15.820486,0.286333,-22.962862
327,18.444309,0.754072,-25.093100
302,17.574960,2.570994,-40.714368
316,15.720723,1.418477,-63.383606
318,14.273404,0.155011,-64.659812
319,13.897517,0.783664,-45.445120
320,15.320919,0.264340,-47.050014
321,17.116503,1.186823,-31.467691
322,19.618464,0.121799,-28.010290
323,15.066904,0.407529,-25.034840
325,21.185439,0.520588,-29.471407
326,15.790093,0.201679,-25.942420
327,18.311609,0.582503,-27.491455
302,17.526217,2.491365,-42.057475
316,15.738570,1.343582,-80.875976
318,14.244367,0.165505,-242.320625
319,13.916015,0.726012,-72.150576
320,15.316105,0.258321,-73.305245
321,17.111503,1.070510,-35.030705
323,15.049835,0.382790,-29.349454
325,21.165604,0.411464,-32.098358
326,15.760278,0.124827,-30.469043
327,18.277091,0.447924,-30.943494
302,17.647979,2.431084,-43.492734
316,15.748656,1.275839,-112.990100
318,14.238140,0.171702,96.780867
319,13.918620,0.677412,-226.036663
320,15.322549,0.250049,-208.182289
321,17.144211,0.977891,-39.580607
323,15.035291,0.358158,-36.048148
325,21.147648,0.347925,-35.365588
326,15.785744,0.079511,-37.601318
327,18.260322,0.364941,-35.754591
302,17.736660,2.357095,-44.876595
316,15.765976,1.206378,-189.122097
318,14.270082,0.168657,33.090732
319,13.923850,0.630218,142.932558
320,15.335907,0.235651,166.523688
321,17.156164,0.896388,-45.747861
323,15.014427,0.328205,-48.276928
325,21.121395,0.315671,-39.600104
326,15.774100,0.057160,-51.026571
327,18.267840,0.320017,-42.998331
302,17.782722,2.288609,-46.330228
316,15.746097,1.149865,-766.304821
318,14.247165,0.177804,15.090821
319,13.922813,0.602372,45.636360
320,15.341183,0.236407,49.324434
321,17.165153,0.845207,-54.469578
323,14.966340,0.321918,-79.556277
325,21.097814,0.265894,-45.350471
326,15.727655,0.022326,-88.228876
327,18.255739,0.263476,-55.445725
330,16.390731,0.672447,-20.977094
302,17.849604,2.224519,-47.857400
316,15.741433,1.104782,336.182163
319,13.926354,0.591668,22.910624
320,15.356817,0.251594,24.250763
321,17.141982,0.823053,-68.408481
323,14.975893,0.332960,-321.969175
325,21.078396,0.201467,-53.761375
326,15.713746,0.021878,-741.618823
327,18.259692,0.199525,-82.468237
328,17.539608,0.217666,-23.894031
329,18.126007,1.061718,-23.930165
330,16.343231,0.400627,-23.223369
331,17.562085,0.586833,-24.207363
302,17.858847,2.150927,-49.496785
316,15.752922,1.069121,130.167179
321,17.176026,0.830771,-92.644777
325,21.080168,0.121565,-67.281907
326,15.712781,0.076013,86.793893
327,18.296655,0.125591,-187.159666
328,17.593084,0.308367,-26.415050
329,18.201624,1.003766,-26.067800
330,16.415848,0.202926,-26.299482
331,17.697868,0.350846,-27.060468
302,17.863320,2.134183,-51.126368
316,15.742526,1.069126,77.544695
321,17.150821,0.854905,-150.385009
325,21.038428,0.022277,-93.089419
326,15.683070,0.149591,33.404133
327,18.291229,0.031451,346.758943
328,17.600948,0.430429,-29.513638
329,18.141644,1.020543,-28.462898
330,16.418826,0.008125,-30.436337
331,17.714307,0.127286,-30.647499
302,17.882973,2.132861,-52.876308
316,15.732430,1.078727,52.743074
321,17.126166,0.883551,-462.971304
325,21.001365,0.076452,-164.227347
326,15.658181,0.223319,16.249769
327,18.286876,0.061323,74.476183
328,17.630221,0.545082,-33.628379
329,18.157490,1.062058,-31.476255
330,16.329076,0.156413,-36.822839
331,17.707477,0.060690,-35.708602
302,17.874600,2.081930,-54.589605
316,15.719087,1.059097,38.637937
321,17.098648,0.899083,349.924264
327,18.269230,0.119940,35.195326
328,17.675263,0.593291,-39.394224
329,18.210013,1.058865,-35.309665
330,16.288079,0.241253,-48.226312
331,17.748573,0.161007,-43.481497
302,17.867983,2.009820,-56.344861
316,15.703315,1.014930,29.236661
321,17.076906,0.868043,119.027916
327,18.282066,0.124413,19.246928
328,17.729054,0.551812,-48.034980
329,18.251296,0.971175,-40.278418
330,16.275721,0.240038,-74.419632
331,17.784937,0.165749,-57.069917
334,16.348209,0.338892,-20.969431
316,15.707421,0.978178,21.964626
321,17.081791,0.809031,67.636817
328,17.727564,0.480644,-63.570424
329,18.270750,0.852705,-47.304069
330,16.261543,0.213315,-217.523581
331,17.772246,0.137907,-89.826829
332,15.885873,1.152362,-22.547157
333,17.241595,3.179595,-22.691811
334,16.285007,0.260780,-23.243457
316,15.681438,0.957286,15.872957
321,17.094664,0.753848,45.271468
328,17.713539,0.428688,-99.302589
329,18.286152,0.758245,-57.768396
331,17.780392,0.124327,-269.710111
332,15.888685,0.956236,-25.364327
333,17.263566,2.548445,-24.597026
334,16.265644,0.242387,-26.321893
335,20.683898,0.744146,-28.677335
321,17.099746,0.721736,31.941348
328,17.707503,0.406054,-275.148917
329,18.279258,0.704204,-75.762551
331,17.770336,0.131130,182.839372
332,15.963678,0.857446,-29.141010
333,17.241277,2.165700,-26.790800
334,16.247886,0.258753,-30.630449
335,20.579874,0.615806,-31.050194
328,17.728984,0.398279,260.751776
329,18.292353,0.674072,-113.774615
331,17.774771,0.145129,57.321769
332,15.965887,0.787430,-34.561928
333,17.317259,1.921269,-29.506606
334,16.253870,0.273955,-37.319454
335,20.562530,0.562845,-34.043506
328,17.729157,0.403359,75.494688
329,18.298178,0.658939,-256.589653
331,17.771925,0.171863,28.495654
332,15.963320,0.764582,-43.317365
333,17.336244,1.757581,-32.813327
334,16.244885,0.313683,-49.408237
335,20.640631,0.552678,-37.844849
328,17.719478,0.439033,39.209964
329,18.266589,0.677060,605.990770
332,15.925783,0.797809,-59.634806
333,17.256522,1.682678,-36.896442
334,16.221942,0.393260,-77.398488
335,20.586596,0.597318,-42.614687
336,17.946829,0.476585,-22.689128
328,17.725387,0.497386,23.374270
329,18.218758,0.727802,123.995740
332,15.969225,0.840315,-100.387135
333,17.233209,1.672676,-42.203977
334,16.238093,0.472433,-222.265470
335,20.513988,0.687518,-49.078585
336,17.976283,0.048567,-25.011099
337,16.975767,1.555024,-23.687550
338,18.016825,0.470497,-24.934140
339,18.473634,0.134268,-25.423407
329,18.210770,0.768817,63.296497
332,15.992466,0.854274,-556.847567
333,17.227960,1.647435,-49.894207
334,16.226743,0.519180,157.414435
335,20.500644,0.749166,-58.633353
336,17.911047,0.167555,-27.957197
337,17.012263,1.460315,-26.405340
338,17.911098,0.588135,-27.704901
339,18.480713,0.089062,-28.321207
329,18.191512,0.765662,38.956776
332,15.984998,0.833702,124.554286
333,17.190874,1.573123,-61.501691
334,16.228742,0.525330,48.941520
335,20.467903,0.739998,-74.144449
336,17.838087,0.239347,-32.012981
337,17.039244,1.324957,-29.860248
338,17.887311,0.588363,-31.475289
339,18.495022,0.168167,-32.174147
329,18.175324,0.727767,25.870782
332,16.030093,0.786730,50.194906
333,17.201384,1.469229,-80.205068
334,16.258535,0.499727,24.580219
335,20.449038,0.680476,-102.945890
336,17.849544,0.228545,-38.014871
337,17.123216,1.168231,-34.483926
338,17.928933,0.523691,-36.777206
339,18.597019,0.162463,-37.602886
332,16.039645,0.736061,26.632773
333,17.220991,1.361937,-119.823808
335,20.460335,0.609861,-180.790554
336,17.828190,0.201626,-48.153095
337,17.055553,1.022593,-41.438735
338,17.953613,0.452256,-45.058146
339,18.548711,0.147176,-46.275056
333,17.272462,1.278316,-247.927845
335,20.472052,0.558676,-1184.848953
336,17.842604,0.191417,-68.599638
337,17.039483,0.922666,-52.939604
338,17.989138,0.408130,-59.717516
339,18.529694,0.146454,-62.303643
333,17.304307,1.209961,1196.904275
335,20.505394,0.521845,222.265392
336,17.856388,0.192319,-137.785355
337,17.109061,0.852969,-75.731385
338,17.991567,0.383064,-95.867703
339,18.493961,0.154956,-105.770375
340,20.329392,1.060436,-27.149482
341,18.275149,0.287702,-25.344501
342,18.848856,1.457520,-25.415410
333,17.358796,1.156675,163.759986
335,20.505644,0.496132,90.676486
336,17.832864,0.200275,577.055526
337,17.106065,0.802062,-148.639064
338,17.996525,0.370298,-319.968894
339,18.455968,0.167993,-613.517431
340,20.323173,0.798259,-29.892775
